concept_id,concept_code,concept_name,vocabulary_id
4234778,440467009,"""Transesophageal echocardiography with contrast""",SNOMED
4138036,425789000,"""Transluminal intracardiac echocardiography""",SNOMED
44511188,K58.5,"""Transluminal intracardiac echocardiography""",OPCS4
44805204,772571000000107,"""Transluminal intracardiac echocardiography for complex congenital heart disease""",SNOMED
43022021,473196007,"""Transluminal intracardiac echocardiography for congenital heart disease""",SNOMED
44514104,U20.2,"""Transoesophageal echocardiography""",OPCS4
44805203,772551000000103,"""Transoesophageal echocardiography for complex congenital heart disease""",SNOMED
40461135,252418006,"""Transthoracic echocardiography""",SNOMED
44514103,U20.1,"""Transthoracic echocardiography""",OPCS4
4335825,433236007,"""Transthoracic echocardiography""",SNOMED
44805202,772531000000105,"""Transthoracic echocardiography for complex congenital heart disease""",SNOMED
45889580,1013051,"""Transthoracic echocardiography for congenital cardiac anomalies""",CPT4
2313867,93303,"""Transthoracic echocardiography for congenital cardiac anomalies; complete""",CPT4
2313868,93304,"""Transthoracic echocardiography for congenital cardiac anomalies; follow-up or limited study""",CPT4
43021737,473381003,"""Transthoracic echocardiography for congenital heart disease""",SNOMED
2616263,C8921,"""Transthoracic echocardiography with contrast, or without contrast followed by with contrast, for congenital cardiac anomalies; complete""",HCPCS
2616264,C8922,"""Transthoracic echocardiography with contrast, or without contrast followed by with contrast, for congenital cardiac anomalies; follow-up or limited study""",HCPCS
2616271,C8929,"""Transthoracic echocardiography with contrast, or without contrast followed by with contrast, real-time with image documentation (2d), includes m-mode recording, when performed, complete, with spectral doppler echocardiography, and with color flow doppler""",HCPCS
2616265,C8923,"""Transthoracic echocardiography with contrast, or without contrast followed by with contrast, real-time with image documentation (2d), includes m-mode recording, when performed, complete, without spectral or color doppler echocardiography""",HCPCS
2616270,C8928,"""Transthoracic echocardiography with contrast, or without contrast followed by with contrast, real-time with image documentation (2d), includes m-mode recording, when performed, during rest and cardiovascular stress test using treadmill, bicycle exercise a""",HCPCS
2616266,C8924,"""Transthoracic echocardiography with contrast, or without contrast followed by with contrast, real-time with image documentation (2d), includes m-mode recording, when performed, follow-up or limited study""",HCPCS
2616272,C8930,"""Transthoracic echocardiography, with contrast, or without contrast followed by with contrast, real-time with image documentation (2d), includes m-mode recording, when performed, during rest and cardiovascular stress test using treadmill, bicycle exercise""",HCPCS
40479237,442921007,"""Two dimensional transesophageal echocardiography with spectral display""",SNOMED
44514110,U20.9,"""Unspecified diagnostic Echocardiography""",OPCS4
2313884,93352,"""Use of echocardiographic contrast agent during stress echocardiography (List separately in addition to code for primary procedure)""",CPT4
