concept_id,concept_code,concept_name,vocabulary_id
37397406,718031007,'Fluoroscopy guided retrograde insertion of ureteric stent into ureter of transplanted kidney',SNOMED
45766020,703100007,'Fluoroscopy guided ureteric stent procedure',SNOMED
4167537,417979008,'Fluoroscopy of ureter and insertion of stent',SNOMED
42539074,736684009,'Insertion of JJ stent into left ureter',SNOMED
42539642,736685005,'Insertion of JJ stent into right ureter',SNOMED
42537334,736683003,'Insertion of JJ stent into ureter',SNOMED
4181450,428817001,'Insertion of stent into ureter',SNOMED
4261375,3559005,'Insertion of ureteral stent with ureterotomy',SNOMED
2109599,50393,"'Introduction of ureteral catheter or stent into ureter through renal pelvis for drainage and/or injection, percutaneous'",CPT4
2211562,74480,"'Introduction of ureteral catheter or stent into ureter through renal pelvis for drainage and/or injection, percutaneous, radiological supervision and interpretation'",CPT4
40376210,285647008,'Nephroscopic ureteric stent procedure',SNOMED
4120253,286559005,'Nephroscopic ureteric stent procedure',SNOMED
44511905,M33.8,'Other specified percutaneous ureteric stent procedures',OPCS4
4340650,236175002,'Percutaneous adjustment of ureteric stent',SNOMED
4141803,427101007,'Percutaneous insertion of metal ureteric stent',SNOMED
44511899,M33.1,'Percutaneous insertion of metallic stent into ureter',OPCS4
44511900,M33.2,'Percutaneous insertion of plastic stent into ureter',OPCS4
4141670,427024003,'Percutaneous insertion of plastic ureteric stent',SNOMED
4022963,176053009,'Percutaneous insertion of ureteric stent',SNOMED
40444651,240964005,'Percutaneous insertion of ureteric stent',SNOMED
44511903,M33.5,'Percutaneous insertion of ureteric stent into ureter NEC',OPCS4
4341884,236174003,'Percutaneous removal of ureteric stent',SNOMED
40444652,240965006,'Percutaneous removal of ureteric stent',SNOMED
44511904,M33.6,'Percutaneous removal of ureteric stent from ureter NEC',OPCS4
4141217,426138004,'Percutaneous replacement of metal ureteric stent',SNOMED
44511901,M33.3,'Percutaneous replacement of metallic stent into ureter',OPCS4
44511902,M33.4,'Percutaneous replacement of plastic stent into ureter',OPCS4
4138914,426156004,'Percutaneous replacement of plastic ureteric stent',SNOMED
4340651,236176001,'Percutaneous replacement of ureteric stent',SNOMED
40444653,240966007,'Percutaneous replacement of ureteric stent',SNOMED
46232825,M33,'Percutaneous ureteric stent procedures',OPCS4
42628229,1027838,"'Placement of ureteral stent, percutaneous, including diagnostic nephrostogram and/or ureterogram when performed, imaging guidance (eg, ultrasound and/or fluoroscopy), and all associated radiological supervision and interpretation'",CPT4
42628678,50695,"'Placement of ureteral stent, percutaneous, including diagnostic nephrostogram and/or ureterogram when performed, imaging guidance (eg, ultrasound and/or fluoroscopy), and all associated radiological supervision and interpretation; new access, with separat'",CPT4
42628283,50694,"'Placement of ureteral stent, percutaneous, including diagnostic nephrostogram and/or ureterogram when performed, imaging guidance (eg, ultrasound and/or fluoroscopy), and all associated radiological supervision and interpretation; new access, without sepa'",CPT4
42627937,50693,"'Placement of ureteral stent, percutaneous, including diagnostic nephrostogram and/or ureterogram when performed, imaging guidance (eg, ultrasound and/or fluoroscopy), and all associated radiological supervision and interpretation; pre-existing nephrostomy'",CPT4
4311685,85593003,'Reinsertion of ureteral stent by transurethral approach',SNOMED
4295745,76518007,'Reinsertion of ureteral stent with ureterotomy',SNOMED
2109590,50382,"'Removal (via snare/capture) and replacement of internally dwelling ureteral stent via percutaneous approach, including radiological supervision and interpretation'",CPT4
2109592,50385,"'Removal (via snare/capture) and replacement of internally dwelling ureteral stent via transurethral approach, without use of cystoscopy, including radiological supervision and interpretation'",CPT4
2109591,50384,"'Removal (via snare/capture) of internally dwelling ureteral stent via percutaneous approach, including radiological supervision and interpretation'",CPT4
2109593,50386,"'Removal (via snare/capture) of internally dwelling ureteral stent via transurethral approach, without use of cystoscopy, including radiological supervision and interpretation'",CPT4
2109594,50387,"'Removal and replacement of externally accessible nephroureteral catheter (eg, external/internal stent) requiring fluoroscopic guidance, including radiological supervision and interpretation'",CPT4
40261574,177774005,'Removal of ureteral stent',SNOMED
4073990,178728009,'Removal of ureteral stent',SNOMED
4333058,432813004,'Removal of ureteric stent using fluoroscopic guidance',SNOMED
44783182,699239003,'Rendezvous bypass of ureteric occlusion and insertion of ureteric stent',SNOMED
4328017,431221001,'Retrograde insertion of ureteric stent using fluoroscopic guidance',SNOMED
4236272,438788002,'Transurethral removal of internal dwelling ureteral stent using radiologic guidance',SNOMED
44511906,M33.9,'Unspecified percutaneous ureteric stent procedures',OPCS4
4341886,236187009,'Ureteroscopic adjustment of ureteric stent',SNOMED
4343010,236185001,'Ureteroscopic insertion of ureteric stent',SNOMED
44511860,M27.4,'Ureteroscopic insertion of ureteric stent',OPCS4
4341885,236186000,'Ureteroscopic removal of ureteric stent',SNOMED
44511861,M27.5,'Ureteroscopic removal of ureteric stent',OPCS4
4343011,236188004,'Ureteroscopic replacement of ureteric stent',SNOMED
4120255,286565005,'Ureteroscopic ureteric stent procedure',SNOMED
2109639,50605,"'Ureterotomy for insertion of indwelling stent, all types'",CPT4
