"concept_id","concept_code","concept_name","vocabulary_id"
41406597,"OMOP2604559","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by Cc","RxNorm Extension"
44196909,"OMOP3073632","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by Eurim-Pharm","RxNorm Extension"
44196974,"OMOP3073697","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by Haematogmbh","RxNorm Extension"
36037050,"OMOP5047048","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by Kohlpharma","RxNorm Extension"
42876368,"OMOP4873479","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by Nmg","RxNorm Extension"
44196961,"OMOP3073684","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by Orifarm Leverkus","RxNorm Extension"
36037049,"OMOP5047047","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by Originalis","RxNorm Extension"
1972618,"OMOP5165185","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 2 by PB","RxNorm Extension"
44196996,"OMOP3073719","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 4","RxNorm Extension"
44196898,"OMOP3073621","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 4 by Abacus Medicine","RxNorm Extension"
36037051,"OMOP5047049","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 4 by Originalis","RxNorm Extension"
41407129,"OMOP2605091","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6","RxNorm Extension"
42876370,"OMOP4873481","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by 2care4","RxNorm Extension"
41406661,"OMOP2604623","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Abbvie","RxNorm Extension"
36037053,"OMOP5047051","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Bb Farma","RxNorm Extension"
41407079,"OMOP2605041","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Canoma","RxNorm Extension"
41406535,"OMOP2604497","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Cc","RxNorm Extension"
36037054,"OMOP5047052","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Docpharm","RxNorm Extension"
44196993,"OMOP3073716","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Emra-Med","RxNorm Extension"
44196926,"OMOP3073649","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Eurim-Pharm","RxNorm Extension"
44196951,"OMOP3073674","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by European","RxNorm Extension"
44197007,"OMOP3073730","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Kohlpharma","RxNorm Extension"
44196930,"OMOP3073653","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Orifarm Leverkus","RxNorm Extension"
36037052,"OMOP5047050","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by Originalis","RxNorm Extension"
1972619,"OMOP5165186","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 6 by PB","RxNorm Extension"
995276,"OMOP4821785","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by 1az Pharm","RxNorm Extension"
37593679,"OMOP4783113","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Aaha","RxNorm Extension"
37593680,"OMOP4783114","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Canoma","RxNorm Extension"
37593681,"OMOP4783115","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Emra-Med","RxNorm Extension"
36506209,"OMOP4836092","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Eurim-Pharm","RxNorm Extension"
37593684,"OMOP4783118","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Kohlpharma","RxNorm Extension"
37593683,"OMOP4783117","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Medicopharm","RxNorm Extension"
995277,"OMOP4821786","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Nmg","RxNorm Extension"
37593682,"OMOP4783116","0.4 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Orifarm Leverkus","RxNorm Extension"
43519124,"OMOP2806239","0.4 ML adalimumab 50 MG/ML Injectable Solution","RxNorm Extension"
2901945,"OMOP5118822","0.4 ML adalimumab 50 MG/ML Injectable Solution [Abrilada]","RxNorm Extension"
2901944,"OMOP5118821","0.4 ML adalimumab 50 MG/ML Injectable Solution [Abrilada] Box of 2","RxNorm Extension"
36808562,"OMOP4822604","0.4 ML adalimumab 50 MG/ML Injectable Solution [Amgevita]","RxNorm Extension"
36808575,"OMOP4822617","0.4 ML adalimumab 50 MG/ML Injectable Solution [Amgevita] Box of 1","RxNorm Extension"
36808572,"OMOP4822614","0.4 ML adalimumab 50 MG/ML Injectable Solution [Amgevita] Box of 1 by Amgen","RxNorm Extension"
2901943,"OMOP5118820","0.4 ML adalimumab 50 MG/ML Injectable Solution [Amgevita] Box of 2","RxNorm Extension"
36808567,"OMOP4822609","0.4 ML adalimumab 50 MG/ML Injectable Solution [Amgevita] by Amgen","RxNorm Extension"
36808564,"OMOP4822606","0.4 ML adalimumab 50 MG/ML Injectable Solution Box of 1","RxNorm Extension"
43519127,"OMOP2806242","0.4 ML adalimumab 50 MG/ML Injectable Solution Box of 2","RxNorm Extension"
43519121,"OMOP2806236","0.4 ML adalimumab 50 MG/ML Injectable Solution [Humira]","RxNorm Extension"
43519122,"OMOP2806237","0.4 ML adalimumab 50 MG/ML Injectable Solution [Humira] Box of 2","RxNorm Extension"
43281156,"OMOP559239","0.4 ML adalimumab 50 MG/ML Injection","RxNorm Extension"
2901942,"OMOP5118819","0.4 ML adalimumab 50 MG/ML Injection [Abrilada]","RxNorm Extension"
2901941,"OMOP5118818","0.4 ML adalimumab 50 MG/ML Injection [Abrilada] Box of 2","RxNorm Extension"
2901940,"OMOP5118817","0.4 ML adalimumab 50 MG/ML Injection [Amgevita]","RxNorm Extension"
2901939,"OMOP5118816","0.4 ML adalimumab 50 MG/ML Injection [Amgevita] Box of 2","RxNorm Extension"
43281157,"OMOP559240","0.4 ML adalimumab 50 MG/ML Injection Box of 2","RxNorm Extension"
43291998,"OMOP559241","0.4 ML adalimumab 50 MG/ML Injection [Humira]","RxNorm Extension"
43270256,"OMOP559242","0.4 ML adalimumab 50 MG/ML Injection [Humira] Box of 2","RxNorm Extension"
1119154,"763564","0.4 ML adalimumab 50 MG/ML Prefilled Syringe","RxNorm"
36808561,"OMOP4822603","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Amgevita]","RxNorm Extension"
36808566,"OMOP4822608","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Amgevita] Box of 1","RxNorm Extension"
36808573,"OMOP4822615","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Amgevita] Box of 1 by Amgen","RxNorm Extension"
36808565,"OMOP4822607","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Amgevita] by Amgen","RxNorm Extension"
36808574,"OMOP4822616","0.4 ML adalimumab 50 MG/ML Prefilled Syringe Box of 1","RxNorm Extension"
1972614,"OMOP5165181","0.4 ML adalimumab 50 MG/ML Prefilled Syringe Box of 2","RxNorm Extension"
1119155,"763565","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Humira]","RxNorm"
1972615,"OMOP5165182","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Hyrimoz]","RxNorm Extension"
1972616,"OMOP5165183","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Hyrimoz] Box of 2","RxNorm Extension"
1972617,"OMOP5165184","0.4 ML adalimumab 50 MG/ML Prefilled Syringe [Hyrimoz] Box of 2 by Novartis","RxNorm Extension"
1594200,"1921238","0.8 ML adalimumab 100 MG/ML Auto-Injector","RxNorm"
36418999,"OMOP4761300","0.8 ML adalimumab 100 MG/ML Auto-Injector","RxNorm Extension"
36418998,"OMOP4761299","0.8 ML adalimumab 100 MG/ML Auto-Injector Box of 1","RxNorm Extension"
42876421,"OMOP4873530","0.8 ML adalimumab 100 MG/ML Auto-Injector Box of 3","RxNorm Extension"
1594202,"1921240","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira]","RxNorm"
36418997,"OMOP4761298","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira]","RxNorm Extension"
36418996,"OMOP4761297","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] Box of 1","RxNorm Extension"
42876423,"OMOP4873532","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] Box of 3","RxNorm Extension"
36037219,"OMOP5047215","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] Box of 3 by Axicorp","RxNorm Extension"
42876424,"OMOP4873533","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] Box of 3 by Orifarm Leverkus","RxNorm Extension"
37593748,"OMOP4783181","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] by Abbvie","RxNorm Extension"
36505337,"OMOP4835824","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] by Cc","RxNorm Extension"
36508828,"OMOP4835909","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] by Eurim-Pharm","RxNorm Extension"
36505022,"OMOP4835528","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] by Haematogmbh","RxNorm Extension"
36507993,"OMOP4835982","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] by Kohlpharma","RxNorm Extension"
42876422,"OMOP4873531","0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira] by Orifarm Leverkus","RxNorm Extension"
36808603,"OMOP4822644","0.8 ML adalimumab 100 MG/ML Injectable Solution","RxNorm Extension"
36808612,"OMOP4822653","0.8 ML adalimumab 100 MG/ML Injectable Solution Box of 1","RxNorm Extension"
36808616,"OMOP4822657","0.8 ML adalimumab 100 MG/ML Injectable Solution [Humira]","RxNorm Extension"
36808638,"OMOP4822680","0.8 ML adalimumab 100 MG/ML Injectable Solution [Humira] Box of 1","RxNorm Extension"
36808635,"OMOP4822677","0.8 ML adalimumab 100 MG/ML Injectable Solution [Humira] Box of 1 by Abbvie","RxNorm Extension"
36808634,"OMOP4822676","0.8 ML adalimumab 100 MG/ML Injectable Solution [Humira] by Abbvie","RxNorm Extension"
2902275,"OMOP5119145","0.8 ML adalimumab 100 MG/ML Injection","RxNorm Extension"
2902274,"OMOP5119144","0.8 ML adalimumab 100 MG/ML Injection [Humira]","RxNorm Extension"
2902280,"OMOP5119149","0.8 ML adalimumab 100 MG/ML Pen Injector","RxNorm Extension"
2902279,"OMOP5119148","0.8 ML adalimumab 100 MG/ML Pen Injector Box of 3","RxNorm Extension"
2902278,"OMOP5119147","0.8 ML adalimumab 100 MG/ML Pen Injector [Humira]","RxNorm Extension"
2902276,"OMOP5119146","0.8 ML adalimumab 100 MG/ML Pen Injector [Humira] Box of 3","RxNorm Extension"
1718324,"1855523","0.8 ML adalimumab 100 MG/ML Prefilled Syringe","RxNorm"
44197318,"OMOP3074041","0.8 ML adalimumab 100 MG/ML Prefilled Syringe Box of 1","RxNorm Extension"
42876418,"OMOP4873527","0.8 ML adalimumab 100 MG/ML Prefilled Syringe Box of 3","RxNorm Extension"
1718325,"1855524","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira]","RxNorm"
44197319,"OMOP3074042","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 1","RxNorm Extension"
44197313,"OMOP3074036","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 1 by Abbvie","RxNorm Extension"
42876419,"OMOP4873528","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 3","RxNorm Extension"
36037218,"OMOP5047214","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 3 by Axicorp","RxNorm Extension"
42876420,"OMOP4873529","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] Box of 3 by Orifarm Leverkus","RxNorm Extension"
37593747,"OMOP4783180","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Abbvie","RxNorm Extension"
36503680,"OMOP4834826","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Cc","RxNorm Extension"
36504131,"OMOP4836490","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Eurim-Pharm","RxNorm Extension"
36510089,"OMOP4834930","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Haematogmbh","RxNorm Extension"
36508265,"OMOP4836437","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Kohlpharma","RxNorm Extension"
36509252,"OMOP4835324","0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira] by Orifarm Leverkus","RxNorm Extension"
46275565,"1655726","0.8 ML adalimumab 50 MG/ML Auto-Injector","RxNorm"
41411400,"OMOP2609362","0.8 ML adalimumab 50 MG/ML Auto-Injector Box of 2","RxNorm Extension"
41411516,"OMOP2609478","0.8 ML adalimumab 50 MG/ML Auto-Injector Box of 4","RxNorm Extension"
43270353,"OMOP560081","0.8 ML adalimumab 50 MG/ML Auto-Injector Box of 6","RxNorm Extension"
46275567,"1655728","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira]","RxNorm"
41411436,"OMOP2609398","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2","RxNorm Extension"
41411806,"OMOP2609768","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Abacus Medicine","RxNorm Extension"
44197308,"OMOP3074031","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Abacus Medicine","RxNorm Extension"
41411664,"OMOP2609626","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Abbvie","RxNorm Extension"
41411363,"OMOP2609325","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Aca Mueller","RxNorm Extension"
41411765,"OMOP2609727","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Cambridge","RxNorm Extension"
44197321,"OMOP3074044","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Cambridge Major","RxNorm Extension"
41411603,"OMOP2609565","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Canoma","RxNorm Extension"
41411581,"OMOP2609543","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Cc","RxNorm Extension"
41411636,"OMOP2609598","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Emra-Med","RxNorm Extension"
41411635,"OMOP2609597","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Eurim-Pharm","RxNorm Extension"
41411663,"OMOP2609625","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by European","RxNorm Extension"
44197325,"OMOP3074048","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by European","RxNorm Extension"
41411634,"OMOP2609596","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Gerke","RxNorm Extension"
41411392,"OMOP2609354","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Haematogmbh","RxNorm Extension"
41411391,"OMOP2609353","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by HVD","RxNorm Extension"
41411633,"OMOP2609595","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Kohlpharma","RxNorm Extension"
41411362,"OMOP2609324","0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira] Box of 2 by Medicopharm","RxNorm Extension"
