"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","atc_code","atc_name"
35408970,"bortezomib 3.5 MG Prefilled Syringe Box of 1","OMOP1142555","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
35409741,"bortezomib 3.5 MG Prefilled Syringe","OMOP1143326","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
35157479,"carfilzomib 40 MG Injection","OMOP4814485","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35411376,"bortezomib 3.5 MG Prefilled Syringe [Velcade] Box of 1","OMOP1144961","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
35407926,"carfilzomib 60 MG Prefilled Syringe [Kyprolis] Box of 1 by Amgen","OMOP1141511","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35409656,"carfilzomib Prefilled Syringe","OMOP1143241","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35409669,"carfilzomib Prefilled Syringe [Kyprolis]","OMOP1143254","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35409748,"carfilzomib 60 MG Prefilled Syringe","OMOP1143333","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35867825,"bortezomib Injectable Solution [Wanke]","OMOP5024355","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
35410620,"carfilzomib 60 MG Prefilled Syringe [Kyprolis]","OMOP1144205","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35411274,"carfilzomib 60 MG Prefilled Syringe Box of 1","OMOP1144859","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35411402,"carfilzomib 60 MG Prefilled Syringe [Kyprolis] Box of 1","OMOP1144987","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35770008,"carfilzomib 60 MG Injectable Suspension [Kyprolis] Box of 1 by Amgen","OMOP2771469","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35898121,"bortezomib 3.5 MG Injectable Solution Box of 1 by Accord","OMOP5042360","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
35898122,"bortezomib 3.5 MG Injectable Solution by Accord","OMOP5042361","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36035657,"bortezomib 3.5 MG Injectable Solution by Novartis","OMOP5045662","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
35898602,"carfilzomib 60 MG Injectable Solution [Kyprolis] Box of 1 by Originalis B.V.","OMOP5042842","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
35898603,"carfilzomib 60 MG Injectable Solution [Kyprolis] by Originalis B.V.","OMOP5042843","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
2045223,"lenalidomide 25 MG Oral Capsule by Alvogen","OMOP4945346","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
2045224,"lenalidomide 15 MG Oral Capsule by Alvogen","OMOP4945347","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
2045225,"lenalidomide 10 MG Oral Capsule by Alvogen","OMOP4945348","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
2045226,"lenalidomide 5 MG Oral Capsule by Alvogen","OMOP4945349","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
36052496,"0.64 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4977576","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
19025426,"lenalidomide 10 MG [Revlimid]","616112","RxNorm","RX","L04AX04","lenalidomide; oral"
19025427,"lenalidomide 5 MG [Revlimid]","616115","RxNorm","RX","L04AX04","lenalidomide; oral"
19025428,"lenalidomide 15 MG [Revlimid]","643713","RxNorm","RX","L04AX04","lenalidomide; oral"
19025429,"lenalidomide 25 MG [Revlimid]","643721","RxNorm","RX","L04AX04","lenalidomide; oral"
36258757,"carfilzomib 30 MG Injection [Kyprolis] by Amgen","OMOP3109632","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36052497,"0.64 ML bortezomib 2.5 MG/ML Injectable Solution","OMOP4977577","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36052538,"0.72 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4977621","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36052539,"0.72 ML bortezomib 2.5 MG/ML Injectable Solution","OMOP4977622","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36052557,"0.8 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4977640","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36261437,"carfilzomib 10 MG Injection [Kyprolis] by Amgen","OMOP3112312","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36052558,"0.8 ML bortezomib 2.5 MG/ML Injectable Solution","OMOP4977641","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36052590,"0.9 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4977675","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36052591,"0.9 ML bortezomib 2.5 MG/ML Injectable Solution","OMOP4977676","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36053592,"1.1 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4978776","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
19026972,"lenalidomide","342369","RxNorm","RX","L04AX04","lenalidomide; oral"
19026977,"lenalidomide 10 MG Oral Capsule [Revlimid]","616114","RxNorm","RX","L04AX04","lenalidomide; oral"
19026978,"lenalidomide 5 MG Oral Capsule [Revlimid]","616116","RxNorm","RX","L04AX04","lenalidomide; oral"
19026979,"lenalidomide 15 MG","643711","RxNorm","RX","L04AX04","lenalidomide; oral"
19026980,"lenalidomide 15 MG Oral Capsule","643712","RxNorm","RX","L04AX04","lenalidomide; oral"
36053593,"1.1 ML bortezomib 2.5 MG/ML Injectable Solution","OMOP4978777","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36053792,"1.2 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4978989","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36053793,"1.2 ML bortezomib 2.5 MG/ML Injectable Solution","OMOP4978990","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36053841,"1.4 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1 by Thornton & Ross","OMOP4979042","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36053842,"1.4 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4979043","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36054556,"1 ML bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4979817","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
19027011,"lenalidomide 15 MG Oral Capsule [Revlimid]","643714","RxNorm","RX","L04AX04","lenalidomide; oral"
19027012,"lenalidomide 25 MG","643719","RxNorm","RX","L04AX04","lenalidomide; oral"
19027014,"lenalidomide 25 MG Oral Capsule [Revlimid]","643722","RxNorm","RX","L04AX04","lenalidomide; oral"
36783456,"carfilzomib 60 MG Intravenous Solution [Kyprolis] Box of 1 by Amgen","OMOP4771739","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783457,"carfilzomib 60 MG Intravenous Solution [Kyprolis] Box of 1","OMOP4771740","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783458,"carfilzomib 60 MG Intravenous Solution [Kyprolis]","OMOP4771741","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783459,"carfilzomib 60 MG Intravenous Solution Box of 1","OMOP4771742","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783460,"carfilzomib 60 MG Intravenous Solution","OMOP4771743","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783461,"carfilzomib 10 MG Intravenous Solution [Kyprolis] Box of 1 by Amgen","OMOP4771744","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783462,"carfilzomib 10 MG Intravenous Solution [Kyprolis] Box of 1","OMOP4771745","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783463,"carfilzomib 10 MG Intravenous Solution [Kyprolis]","OMOP4771746","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783464,"carfilzomib 10 MG Intravenous Solution Box of 1","OMOP4771747","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783465,"carfilzomib 10 MG Intravenous Solution","OMOP4771748","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783466,"carfilzomib 30 MG Intravenous Solution [Kyprolis] Box of 1 by Amgen","OMOP4771749","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783467,"carfilzomib 30 MG Intravenous Solution [Kyprolis] Box of 1","OMOP4771750","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783468,"carfilzomib 30 MG Intravenous Solution [Kyprolis]","OMOP4771751","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783469,"carfilzomib 30 MG Intravenous Solution Box of 1","OMOP4771752","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783470,"carfilzomib 30 MG Intravenous Solution","OMOP4771753","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783471,"carfilzomib Intravenous Solution [Kyprolis]","OMOP4771754","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36783472,"carfilzomib Intravenous Solution","OMOP4771755","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36054557,"1 ML bortezomib 2.5 MG/ML Injectable Solution","OMOP4979818","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066374,"bortezomib 3.5 MG Injectable Suspension Box of 1 by Dr Reddy's","OMOP4992850","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
19122472,"lenalidomide 10 MG","602908","RxNorm","RX","L04AX04","lenalidomide; oral"
19122473,"lenalidomide 10 MG Oral Capsule","602910","RxNorm","RX","L04AX04","lenalidomide; oral"
19122474,"lenalidomide 5 MG","602911","RxNorm","RX","L04AX04","lenalidomide; oral"
19122475,"lenalidomide 5 MG Oral Capsule","602912","RxNorm","RX","L04AX04","lenalidomide; oral"
36066419,"bortezomib 3.5 MG Injectable Suspension Box of 1 by Actavis","OMOP4992849","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066420,"bortezomib 3.5 MG Injectable Suspension Box of 1 by Aspire","OMOP4992851","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066421,"bortezomib 3.5 MG Injectable Suspension Box of 1 by Mylan","OMOP4992852","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066422,"bortezomib 3.5 MG Injectable Suspension by Aspire","OMOP4992855","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066423,"bortezomib 3.5 MG Injectable Suspension by Mylan","OMOP4992856","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066424,"bortezomib 3.5 MG Injectable Suspension by Zentiva","OMOP4992857","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066425,"bortezomib 3.5 MG Injectable Solution Box of 1 by Actavis","OMOP4992858","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066426,"bortezomib 3.5 MG Injectable Solution Box of 1 by Dr Reddy's","OMOP4992859","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066427,"bortezomib 3.5 MG Injectable Solution Box of 1 by Aspire","OMOP4992860","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066428,"bortezomib 3.5 MG Injectable Solution Box of 1 by Mylan","OMOP4992861","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066429,"bortezomib 3.5 MG Injectable Solution Box of 1 by Zentiva","OMOP4992862","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066430,"bortezomib 3.5 MG Injectable Solution by Actavis","OMOP4992863","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066431,"bortezomib 3.5 MG Injectable Solution by Dr Reddy's","OMOP4992864","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
19124417,"lenalidomide 25 MG Oral Capsule","643720","RxNorm","RX","L04AX04","lenalidomide; oral"
36066432,"bortezomib 3.5 MG Injectable Solution by Aspire","OMOP4992865","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40221274,"carfilzomib 30 MG","1806932","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221275,"carfilzomib Injection","1806933","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221276,"carfilzomib 30 MG Injection","1806934","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221277,"carfilzomib 30 MG [Kyprolis]","1806935","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221278,"carfilzomib Injection [Kyprolis]","1806936","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221279,"carfilzomib 30 MG Injection [Kyprolis]","1806937","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221281,"carfilzomib 60 MG","1806939","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221282,"carfilzomib 60 MG Injection","1806940","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221283,"carfilzomib 60 MG [Kyprolis]","1806941","RxNorm","RX","L01XG02","carfilzomib; parenteral"
40221284,"carfilzomib 60 MG Injection [Kyprolis]","1806942","RxNorm","RX","L01XG02","carfilzomib; parenteral"
36066433,"bortezomib 3.5 MG Injectable Solution by Mylan","OMOP4992866","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066434,"bortezomib 3.5 MG Injectable Solution by Zentiva","OMOP4992867","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066435,"bortezomib 2.5 MG Injection Box of 1 by Aspire","OMOP4992868","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066436,"bortezomib 2.5 MG Injection Box of 1","OMOP4992869","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066437,"bortezomib 2.5 MG Injection by Aspire","OMOP4992870","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066438,"bortezomib 2.5 MG Injectable Solution Box of 1 by Aspire","OMOP4992871","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066439,"bortezomib 2.5 MG Injectable Solution Box of 1","OMOP4992872","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066440,"bortezomib 2.5 MG Injectable Solution by Aspire","OMOP4992873","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066441,"bortezomib 2.5 MG Injectable Solution","OMOP4992874","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066442,"bortezomib 1 MG Injectable Solution Box of 1 by Aspire","OMOP4992875","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066443,"bortezomib 1 MG Injectable Solution by Aspire","OMOP4992876","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36066444,"bortezomib 2.5 MG/ML Injectable Solution Box of 1","OMOP4992877","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36073689,"1.4 ML bortezomib 2.5 MG/ML Injectable Solution by Thornton & Ross","OMOP4979044","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
21026579,"lenalidomide 5 MG Oral Capsule [Revlimid] by Celgene","OMOP261828","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21026580,"lenalidomide 20 MG Oral Capsule [Revlimid] Box of 21 by Celgene","OMOP261838","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21026581,"lenalidomide 2.5 MG Oral Capsule [Revlimid] by Celgene","OMOP261847","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
36074932,"bortezomib 3.5 MG Injectable Suspension Box of 1 by Zentiva","OMOP4992853","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
21036359,"lenalidomide 2.5 MG Oral Capsule Box of 21","OMOP261846","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21036360,"lenalidomide 2.5 MG Oral Capsule [Revlimid] Box of 21 by Celgene","OMOP261851","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
40725610,"carfilzomib 10 MG Injectable Suspension [Kyprolis] Box of 1 by Amgen","OMOP4731542","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725611,"carfilzomib 10 MG Injectable Solution [Kyprolis] Box of 1 by Amgen","OMOP4731541","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725612,"carfilzomib 10 MG Injectable Solution [Kyprolis] by Amgen","OMOP4731540","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725613,"carfilzomib 10 MG Injectable Solution [Kyprolis]","OMOP4731539","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725614,"carfilzomib 60 MG Injectable Solution [Kyprolis] Box of 1 by Amgen","OMOP4731538","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725615,"carfilzomib 60 MG Injectable Solution [Kyprolis] Box of 1","OMOP4731537","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725616,"carfilzomib 60 MG Injectable Solution [Kyprolis] by Amgen","OMOP4731536","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725617,"carfilzomib 60 MG Injectable Solution [Kyprolis]","OMOP4731535","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725618,"carfilzomib 30 MG Injectable Suspension [Kyprolis] Box of 1 by Amgen","OMOP4731534","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725619,"carfilzomib 30 MG Injectable Solution [Kyprolis] Box of 1 by Amgen","OMOP4731533","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725620,"carfilzomib 30 MG Injectable Solution [Kyprolis] by Amgen","OMOP4731532","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725621,"carfilzomib 30 MG Injectable Solution [Kyprolis]","OMOP4731531","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40725622,"carfilzomib Injectable Solution [Kyprolis]","OMOP4731530","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36074933,"bortezomib 3.5 MG Injectable Suspension by Actavis","OMOP4992854","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36276685,"bortezomib 1 MG Injection [Velcade] by Janssen","OMOP3127560","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36505826,"bortezomib 3.5 MG Injectable Solution [Velcade] by Nmg","OMOP4836356","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40848792,"carfilzomib 30 MG Injection [Kyprolis] Box of 1","OMOP2046754","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
21046206,"lenalidomide 15 MG Oral Capsule [Revlimid] Box of 21 by Celgene","OMOP261811","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21046207,"lenalidomide 5 MG Oral Capsule [Revlimid] Box of 21","OMOP261832","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21055986,"lenalidomide 7.5 MG Oral Capsule Box of 21","OMOP261820","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
36784085,"bortezomib 1 MG Injectable Solution [Velcade]","OMOP4772370","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36880834,"bortezomib Prefilled Syringe","OMOP991247","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
36884360,"bortezomib 3 MG","OMOP1003790","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
21065794,"lenalidomide 10 MG Oral Capsule [Revlimid] Box of 21 by Celgene","OMOP261842","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21065795,"lenalidomide 2.5 MG Oral Capsule Box of 7","OMOP261845","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
36884548,"bortezomib 3 MG [Velcade]","OMOP998420","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40993349,"carfilzomib 60 MG Injectable Solution","OMOP2191311","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
36886645,"bortezomib Prefilled Syringe [Velcade]","OMOP988512","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
21075736,"lenalidomide 7.5 MG Oral Capsule [Revlimid] Box of 21 by Celgene","OMOP261825","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21085445,"lenalidomide 15 MG Oral Capsule [Revlimid] by Celgene","OMOP261809","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21085446,"lenalidomide 25 MG Oral Capsule [Revlimid] by Celgene","OMOP261814","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
37593225,"bortezomib 3.5 MG Injectable Solution [Velcade] by Abacus Medicine","OMOP4782663","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
41066896,"carfilzomib 30 MG Injectable Suspension [Kyprolis] Box of 1","OMOP2264858","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40220990,"bortezomib 3.5 MG","1804993","RxNorm","RX","L01XG01","bortezomib; parenteral"
41087072,"carfilzomib 10 MG Injectable Solution","OMOP2285034","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
41087073,"carfilzomib 60 MG Injectable Solution Box of 1","OMOP2285035","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
21095251,"lenalidomide 15 MG Oral Capsule [Revlimid] Box of 21","OMOP261810","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21105108,"lenalidomide 25 MG Oral Capsule Box of 21","OMOP261812","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21105109,"lenalidomide 25 MG Oral Capsule [Revlimid] Box of 21","OMOP261815","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21105110,"lenalidomide 2.5 MG Oral Capsule [Revlimid] Box of 7 by Celgene","OMOP261849","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
40220991,"bortezomib Injection","1804994","RxNorm","RX","L01XG01","bortezomib; parenteral"
40220992,"bortezomib 3.5 MG [Velcade]","1804996","RxNorm","RX","L01XG01","bortezomib; parenteral"
40220993,"bortezomib Injection [Velcade]","1804997","RxNorm","RX","L01XG01","bortezomib; parenteral"
40728599,"bortezomib 3.5 MG Injectable Solution [Velcade] Box of 1 by Janssen","OMOP4729102","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40728600,"bortezomib 3.5 MG Injectable Solution [Velcade] Box of 1","OMOP4729101","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40728601,"bortezomib 3.5 MG Injectable Solution [Velcade] by Janssen","OMOP4729100","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40728602,"bortezomib 3.5 MG Injectable Solution [Velcade]","OMOP4729099","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40728603,"bortezomib Injectable Solution [Velcade]","OMOP4729098","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
40880589,"bortezomib 3.5 MG Injectable Suspension [Velcade] Box of 1","OMOP2078551","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
21114910,"lenalidomide 7.5 MG Oral Capsule [Revlimid] Box of 21","OMOP261824","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21114911,"lenalidomide 5 MG Oral Capsule Box of 7","OMOP261826","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21114912,"lenalidomide 5 MG Oral Capsule Box of 21","OMOP261827","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21114913,"lenalidomide 20 MG Oral Capsule Box of 21","OMOP261834","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21114914,"lenalidomide 20 MG Oral Capsule [Revlimid] Box of 21","OMOP261836","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21114915,"lenalidomide 2.5 MG Oral Capsule [Revlimid] Box of 21","OMOP261850","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21124521,"lenalidomide 7.5 MG","OMOP261817","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21124522,"lenalidomide 5 MG Oral Capsule [Revlimid] Box of 7 by Celgene","OMOP261831","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
21124523,"lenalidomide 10 MG Oral Capsule Box of 21","OMOP261839","RxNorm Extension","RX","L04AX04","lenalidomide; oral"
41098385,"carfilzomib 60 MG Injectable Suspension [Kyprolis] Box of 1","OMOP2296347","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
40962391,"bortezomib 3.5 MG Injectable Solution Box of 1","OMOP2160353","RxNorm Extension","RX","L01XG01","bortezomib; parenteral"
41143218,"carfilzomib Injectable Solution","OMOP2341180","RxNorm Extension","RX","L01XG02","carfilzomib; parenteral"
