concept_id,concept_code,concept_name,vocabulary_id,ancestor_concept_id,name,rxcui
43174728,OMOP509735,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE KABI] Box of 5,RxNorm Extension,956874,furosemide,4603
40877047,OMOP2075009,Furosemide 40 MG Oral Tablet [Durafurid] Box of 1000,RxNorm Extension,956874,furosemide,4603
21097116,OMOP297642,1 ML Furosemide 0.4 MG/ML Oral Suspension,RxNorm Extension,956874,furosemide,4603
19064210,251054,amiloride 20 MG / furosemide 40 MG Oral Tablet,RxNorm,956874,furosemide,4603
21123247,OMOP403170,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] by Waymade,RxNorm Extension,956874,furosemide,4603
43211332,OMOP444277,Furosemide 20 MG Oral Tablet [FUROSEMIDE SANDOZ],RxNorm Extension,956874,furosemide,4603
21074465,OMOP402677,Furosemide 2.5 MG/ML Oral Suspension,RxNorm Extension,956874,furosemide,4603
41126776,OMOP2324738,Furosemide 40 MG Oral Tablet [Lasix] Box of 1000,RxNorm Extension,956874,furosemide,4603
41192518,OMOP2390480,Canrenoic Acid 20 MG/ML / Furosemide 2 MG/ML Injectable Solution [Osyrol] Box of 50,RxNorm Extension,956874,furosemide,4603
41220556,OMOP2418518,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Spiro F],RxNorm Extension,956874,furosemide,4603
41050491,OMOP2248453,Furosemide / Spironolactone Oral Tablet [Spironolacton Komb],RxNorm Extension,956874,furosemide,4603
21064578,OMOP403231,Amiloride 1 MG/ML / Furosemide 8 MG/ML [Co-amilofruse],RxNorm Extension,956874,furosemide,4603
41136014,OMOP2333976,Furosemide 40 MG Oral Tablet [Lasix] Box of 100 by Eurim-Pharm,RxNorm Extension,956874,furosemide,4603
36813652,OMOP4827687,Furosemide 40 MG Oral Tablet Box of 250 by Alliance,RxNorm Extension,956874,furosemide,4603
41189386,OMOP2387348,Furosemide 500 MG Oral Tablet [Furosemid Abz] Box of 20,RxNorm Extension,956874,furosemide,4603
41001727,OMOP2199689,Furosemide 250 MG Oral Tablet [Furobeta] Box of 20,RxNorm Extension,956874,furosemide,4603
35779243,OMOP2780704,2 ML Furosemide 10 MG/ML Injectable Solution by Accord,RxNorm Extension,956874,furosemide,4603
21143065,OMOP403102,Amiloride 0.25 MG/ML / Furosemide 2 MG/ML Oral Solution,RxNorm Extension,956874,furosemide,4603
957203,331966,furosemide 20 MG/ML,RxNorm,956874,furosemide,4603
41104612,OMOP2302574,Furosemide 500 MG Oral Tablet [Furogamma] Box of 100 by Woerwag,RxNorm Extension,956874,furosemide,4603
42971381,OMOP4697799,Furosemide 10 MG/ML [URIRASEMI],RxNorm Extension,956874,furosemide,4603
43293837,OMOP532803,Furosemide 500 MG Oral Tablet Box of 50,RxNorm Extension,956874,furosemide,4603
40929472,OMOP2127434,Furosemide 30 MG Extended Release Oral Capsule Box of 10,RxNorm Extension,956874,furosemide,4603
41251594,OMOP2449556,Furosemide 30 MG Oral Capsule [Furo Ratiopharm] Box of 20,RxNorm Extension,956874,furosemide,4603
35781409,OMOP2782870,8 ML Furosemide 10 MG/ML Injectable Solution,RxNorm Extension,956874,furosemide,4603
41158223,OMOP2356185,Furosemide 40 MG Oral Tablet [Furosemid Ratiopharm],RxNorm Extension,956874,furosemide,4603
21054695,OMOP402629,Furosemide 20 MG Oral Tablet by Actavis,RxNorm Extension,956874,furosemide,4603
40863536,OMOP2061498,Furosemide Oral Tablet [Mirfat],RxNorm Extension,956874,furosemide,4603
35129687,OMOP4786952,Furosemide 100 MG Injectable Solution,RxNorm Extension,956874,furosemide,4603
36269910,OMOP3120785,Furosemide 30 MG Extended Release Oral Capsule Box of 30,RxNorm Extension,956874,furosemide,4603
41158232,OMOP2356194,Furosemide 250 MG Oral Tablet [Furosemid 1a Pharma] Box of 20,RxNorm Extension,956874,furosemide,4603
40177825,977959,amiloride hydrochloride 5 MG / furosemide 40 MG Oral Tablet,RxNorm,956874,furosemide,4603
40886155,OMOP2084117,Furosemide 40 MG Oral Tablet [Furosemid Acis] Box of 20 by Acis,RxNorm Extension,956874,furosemide,4603
21172530,OMOP402868,Furosemide 10 MG/ML [Frusol],RxNorm Extension,956874,furosemide,4603
40845944,OMOP2043906,Furosemide 30 MG Extended Release Oral Capsule [Furorese] Box of 100,RxNorm Extension,956874,furosemide,4603
40984892,OMOP2182854,Furosemide 40 MG [Furo 1a Pharma],RxNorm Extension,956874,furosemide,4603
40939349,OMOP2137311,Furosemide 40 MG Oral Tablet [Furorese] Box of 20,RxNorm Extension,956874,furosemide,4603
43591168,OMOP763500,4 ML Furosemide 10 MG/ML Injectable Solution [Lasix] Box of 4,RxNorm Extension,956874,furosemide,4603
41054239,OMOP2252201,Furosemide 40 MG Oral Tablet Box of 98,RxNorm Extension,956874,furosemide,4603
19103932,412043,furosemide 25 MG / triamterene 15 MG Extended Release Oral Capsule,RxNorm,956874,furosemide,4603
19023797,200807,furosemide 40 MG Oral Tablet [Froop],RxNorm,956874,furosemide,4603
43152609,OMOP509732,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 60 by Sanofi,RxNorm Extension,956874,furosemide,4603
40898357,OMOP2096319,Furosemide 40 MG Oral Tablet Box of 6000,RxNorm Extension,956874,furosemide,4603
40908062,OMOP2106024,Furosemide 30 MG Extended Release Oral Capsule [Lasix] Box of 250,RxNorm Extension,956874,furosemide,4603
19107524,432647,furosemide 20 MG / spironolactone 100 MG Oral Tablet,RxNorm,956874,furosemide,4603
43272118,OMOP532733,Furosemide 10 MG/ML [Frusehexal],RxNorm Extension,956874,furosemide,4603
40845939,OMOP2043901,Furosemide 500 MG Oral Tablet [Furosemid Acis] Box of 100,RxNorm Extension,956874,furosemide,4603
41251581,OMOP2449543,Furosemide 10 MG/ML Injectable Solution [Furanthril] Box of 5,RxNorm Extension,956874,furosemide,4603
41095546,OMOP2293508,Furosemide 500 MG Oral Tablet [Furosemid Ratiopharm] Box of 20,RxNorm Extension,956874,furosemide,4603
36276286,OMOP3127161,Furosemide 30 MG Extended Release Oral Capsule [Lasix] Box of 30 by Sanofi,RxNorm Extension,956874,furosemide,4603
36811806,OMOP4825840,Furosemide 40 MG Oral Tablet by Ennogen,RxNorm Extension,956874,furosemide,4603
21093912,OMOP403062,Amiloride 10 MG / Furosemide 80 MG Oral Tablet Box of 28,RxNorm Extension,956874,furosemide,4603
41229674,OMOP2427636,Furosemide 40 MG Oral Tablet [Lasix] Box of 100 by Kohlpharma,RxNorm Extension,956874,furosemide,4603
21054710,OMOP403010,Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 28 by Generics,RxNorm Extension,956874,furosemide,4603
36811833,OMOP4825867,Furosemide 4 MG/ML Oral Solution by AMCo,RxNorm Extension,956874,furosemide,4603
21141804,OMOP381010,Furosemide 40 MG / Triamterene 50 MG Oral Tablet [Frusene] Box of 56 by Orion,RxNorm Extension,956874,furosemide,4603
35781443,OMOP2782904,8 ML Furosemide 10 MG/ML Injectable Solution by A A H,RxNorm Extension,956874,furosemide,4603
40867239,OMOP2065201,Furosemide 30 MG / Reserpine 0.2 MG Oral Capsule Box of 120,RxNorm Extension,956874,furosemide,4603
21172550,OMOP403130,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Frumil] by Lexon,RxNorm Extension,956874,furosemide,4603
43200527,OMOP444184,Furosemide Oral Tablet [FUROSEMIDE TEVA],RxNorm Extension,956874,furosemide,4603
21172518,OMOP402674,Furosemide 2.5 MG/ML Oral Solution,RxNorm Extension,956874,furosemide,4603
41207319,OMOP2405281,Furosemide Oral Tablet [Furo Ct],RxNorm Extension,956874,furosemide,4603
40826975,OMOP2024937,Furosemide 1.12 MG/ML,RxNorm Extension,956874,furosemide,4603
35779242,OMOP2780703,2 ML Furosemide 10 MG/ML Injectable Solution Box of 10 by AMCo,RxNorm Extension,956874,furosemide,4603
21044869,OMOP402612,Furosemide 20 MG Oral Tablet by Generics,RxNorm Extension,956874,furosemide,4603
40979392,OMOP2177354,Furosemide 40 MG Oral Tablet [Lasix] Box of 20 by Mtk,RxNorm Extension,956874,furosemide,4603
41282444,OMOP2480406,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Duraspiron],RxNorm Extension,956874,furosemide,4603
41198609,OMOP2396571,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet Box of 100 by Mylan,RxNorm Extension,956874,furosemide,4603
36225445,1162713,furosemide Oral Liquid Product,RxNorm,956874,furosemide,4603
41041849,OMOP2239811,Furosemide 30 MG Extended Release Oral Capsule [Furo Ct] Box of 20 by AbZ-Pharma,RxNorm Extension,956874,furosemide,4603
36894628,OMOP998413,Furosemide 0.9 MG/ML Oral Suspension,RxNorm Extension,956874,furosemide,4603
43280677,OMOP562411,5 ML Furosemide 10 MG/ML Injection,RxNorm Extension,956874,furosemide,4603
21162797,OMOP402653,Furosemide 20 MG Oral Tablet Box of 250,RxNorm Extension,956874,furosemide,4603
40171428,899155,2 ML furosemide 10 MG/ML Prefilled Syringe,RxNorm,956874,furosemide,4603
21143061,OMOP403033,Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 56 by A A H,RxNorm Extension,956874,furosemide,4603
41110074,OMOP2308036,Furosemide 30 MG [Furosemid Aps],RxNorm Extension,956874,furosemide,4603
41032838,OMOP2230800,Furosemide 40 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 100,RxNorm Extension,956874,furosemide,4603
21156487,OMOP303966,2 ML Furosemide 10 MG/ML Prefilled Syringe by Hameln,RxNorm Extension,956874,furosemide,4603
43189512,OMOP444349,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [LOGIRENE],RxNorm Extension,956874,furosemide,4603
43255821,OMOP532767,Furosemide 20 MG Oral Tablet [Urex],RxNorm Extension,956874,furosemide,4603
41351401,OMOP2549363,4 ML Furosemide 10 MG/ML Injectable Solution Box of 25,RxNorm Extension,956874,furosemide,4603
21152920,OMOP402733,Furosemide 500 MG Oral Tablet [Diuresal],RxNorm Extension,956874,furosemide,4603
41032826,OMOP2230788,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Spiro Furosemid] Box of 20,RxNorm Extension,956874,furosemide,4603
43167542,OMOP444309,Furosemide 40 MG Oral Tablet [FUROSEMIDE ARROW] Box of 30 by Arrow,RxNorm Extension,956874,furosemide,4603
41104610,OMOP2302572,Furosemide 500 MG Oral Tablet [Lasix] Box of 20 by Eurim-Pharm,RxNorm Extension,956874,furosemide,4603
43024269,OMOP4839381,Furosemide 40 MG Oral Tablet Box of 30 by Sandoz,RxNorm Extension,956874,furosemide,4603
21093918,OMOP403168,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] by Sigma-Tau,RxNorm Extension,956874,furosemide,4603
43211339,OMOP444300,Furosemide 40 MG [FUROSEMIDE TEVA],RxNorm Extension,956874,furosemide,4603
35783393,OMOP2784854,25 ML Furosemide 10 MG/ML Injectable Solution by A A H,RxNorm Extension,956874,furosemide,4603
43156601,OMOP444208,Furosemide 10 MG/ML Oral Solution [LASILIX],RxNorm Extension,956874,furosemide,4603
21067717,OMOP297670,1 ML Furosemide 0.68 MG/ML Oral Solution,RxNorm Extension,956874,furosemide,4603
41104608,OMOP2302570,Furosemide 125 MG Oral Tablet Box of 50 by Ratiopharm,RxNorm Extension,956874,furosemide,4603
40908041,OMOP2106003,Furosemide 40 MG Oral Tablet [Jufurix] Box of 50,RxNorm Extension,956874,furosemide,4603
36225439,1162707,furosemide / potassium Pill,RxNorm,956874,furosemide,4603
36234393,1170750,Aridil Oral Product,RxNorm,956874,furosemide,4603
40822770,OMOP2020732,Furosemide 250 MG Oral Tablet [Furosemid Ratiopharm] Box of 20,RxNorm Extension,956874,furosemide,4603
36234394,1170751,Aridil Pill,RxNorm,956874,furosemide,4603
43761967,OMOP806781,Furosemide Oral Tablet [Furogamma],RxNorm Extension,956874,furosemide,4603
41063970,OMOP2261932,Furosemide 40 MG Oral Tablet [Fumarenid] Box of 100,RxNorm Extension,956874,furosemide,4603
43145401,OMOP444260,Furosemide 20 MG Oral Tablet [FUROSEMIDE ARROW],RxNorm Extension,956874,furosemide,4603
41298388,OMOP2496350,Furosemide / Reserpine Oral Tablet,RxNorm Extension,956874,furosemide,4603
40948440,OMOP2146402,Furosemide 40 MG Oral Tablet [Lasix] Box of 12 by Eurim-Pharm,RxNorm Extension,956874,furosemide,4603
41010746,OMOP2208708,Furosemide 40 MG Oral Tablet [Furosemid Abz] Box of 20 by AbZ-Pharma,RxNorm Extension,956874,furosemide,4603
41126782,OMOP2324744,Furosemide 40 MG Oral Tablet [Furosemid 1a Pharma],RxNorm Extension,956874,furosemide,4603
43779885,OMOP777589,Furosemide 20 MG / Spironolactone 100 MG [Spironolacton Dura],RxNorm Extension,956874,furosemide,4603
21025291,OMOP403030,Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 56 by Waymade,RxNorm Extension,956874,furosemide,4603
43211336,OMOP444290,Furosemide 20 MG Oral Tablet [LASILIX] Box of 100,RxNorm Extension,956874,furosemide,4603
19116664,564684,furosemide 50 MG/ML [Lasix],RxNorm,956874,furosemide,4603
36809095,OMOP4823133,150 ML Furosemide 8 MG/ML Oral Solution by AMCo,RxNorm Extension,956874,furosemide,4603
41022943,OMOP2220905,Furosemide 40 MG Oral Tablet Box of 1,RxNorm Extension,956874,furosemide,4603
40979391,OMOP2177353,Furosemide 40 MG Oral Tablet [Lasix] Box of 100 by Repa,RxNorm Extension,956874,furosemide,4603
43178587,OMOP444223,Furosemide 500 MG Oral Tablet [LASILIX] Box of 30 by Sanofi,RxNorm Extension,956874,furosemide,4603
41189358,OMOP2387320,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro D],RxNorm Extension,956874,furosemide,4603
19117239,565456,furosemide 40 MG [Froop],RxNorm,956874,furosemide,4603
21059484,OMOP325988,150 ML Furosemide 8 MG/ML Oral Solution by Waymade,RxNorm Extension,956874,furosemide,4603
43296915,OMOP562413,5 ML Furosemide 10 MG/ML Injection Box of 25,RxNorm Extension,956874,furosemide,4603
40877049,OMOP2075011,Furosemide 40 MG Oral Tablet [Discoid] Box of 20,RxNorm Extension,956874,furosemide,4603
21113641,OMOP403204,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] Box of 56 by Aurobindo,RxNorm Extension,956874,furosemide,4603
41350649,OMOP2548611,4 ML Furosemide 10 MG/ML Injectable Solution [Furosemid Ratiopharm],RxNorm Extension,956874,furosemide,4603
40751942,OMOP4705773,Furosemide 500 MG Oral Tablet by Phoenix Healthcare Distribution,RxNorm Extension,956874,furosemide,4603
40751905,OMOP4705809,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Frumil] Box of 28 by Sigma,RxNorm Extension,956874,furosemide,4603
41291594,OMOP2489556,Furosemide 500 MG Oral Tablet [Furanthril] Box of 50 by Medphano,RxNorm Extension,956874,furosemide,4603
35141051,OMOP4798183,Furosemide 100 MG Injectable Solution [Lasix],RxNorm Extension,956874,furosemide,4603
41343124,OMOP2541086,2 ML Furosemide 10 MG/ML Injectable Solution Box of 500,RxNorm Extension,956874,furosemide,4603
41341900,OMOP2539862,2 ML Furosemide 10 MG/ML Injectable Solution [Lasix] Box of 4 by Sanofi,RxNorm Extension,956874,furosemide,4603
41376376,OMOP2574338,20 ML Canrenoic Acid 10 MG/ML / Furosemide 1.12 MG/ML / Phosphoric acid 0.5 MG/ML Injectable Solution Box of 100,RxNorm Extension,956874,furosemide,4603
41063956,OMOP2261918,Furosemide 20 MG / Spironolactone 100 MG Oral Capsule [Osyrol] Box of 3000,RxNorm Extension,956874,furosemide,4603
40979406,OMOP2177368,Furosemide 500 MG Oral Tablet Box of 100 by Heumann,RxNorm Extension,956874,furosemide,4603
21113640,OMOP403177,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] by Actavis,RxNorm Extension,956874,furosemide,4603
40917078,OMOP2115040,Furosemide 40 MG Oral Tablet [Furorese] Box of 20 by Novartis,RxNorm Extension,956874,furosemide,4603
36895874,OMOP998134,25 ML Furosemide 10 MG/ML Injectable Solution Box of 6,RxNorm Extension,956874,furosemide,4603
21113623,OMOP402933,Furosemide 100 MG/ML Oral Suspension,RxNorm Extension,956874,furosemide,4603
43582072,OMOP807770,Furosemide 40 MG Oral Tablet [Furosemid Stada] by Stada,RxNorm Extension,956874,furosemide,4603
43772850,OMOP800960,25 ML Furosemide 10 MG/ML Injectable Solution [Furorese] Box of 5 by Hexal,RxNorm Extension,956874,furosemide,4603
41344585,OMOP2542547,2 ML Furosemide 10 MG/ML Injectable Solution [Furo Ct] Box of 5 by AbZ-Pharma,RxNorm Extension,956874,furosemide,4603
41189375,OMOP2387337,Furosemide 40 MG Oral Tablet [Furosemid Acis],RxNorm Extension,956874,furosemide,4603
43156610,OMOP444312,Furosemide 40 MG Oral Tablet [FUROSEMIDE BIOGARAN] Box of 30 by Biogaran,RxNorm Extension,956874,furosemide,4603
40751930,OMOP4705785,Furosemide 40 MG Oral Tablet Box of 1000 by Bristol Labs,RxNorm Extension,956874,furosemide,4603
21152923,OMOP402832,Furosemide 40 MG Oral Tablet [Froop] Box of 28 by Ashbourne,RxNorm Extension,956874,furosemide,4603
21106963,OMOP297646,1 ML Furosemide 66 MG/ML Oral Suspension,RxNorm Extension,956874,furosemide,4603
41063971,OMOP2261933,Furosemide 60 MG Extended Release Oral Capsule [Furorese] Box of 50,RxNorm Extension,956874,furosemide,4603
43024261,OMOP4839373,Furosemide 20 MG Oral Tablet Box of 30 by Arrow,RxNorm Extension,956874,furosemide,4603
21152936,OMOP403011,Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 28 by Phoenix Labs,RxNorm Extension,956874,furosemide,4603
35849620,OMOP5006689,furosemide 2000 MG,RxNorm Extension,956874,furosemide,4603
21133108,OMOP403089,Amiloride 10 MG / Furosemide 80 MG Oral Tablet [Co-amilofruse] Box of 28 by Phoenix Labs,RxNorm Extension,956874,furosemide,4603
19117236,565453,furosemide 40 MG [Frusetic],RxNorm,956874,furosemide,4603
21172544,OMOP403021,Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 28 by TEVA,RxNorm Extension,956874,furosemide,4603
41384592,OMOP2582554,25 ML Furosemide 10 MG/ML Injectable Solution Box of 50,RxNorm Extension,956874,furosemide,4603
40177816,977890,amiloride hydrochloride 10 MG / furosemide 80 MG Oral Tablet,RxNorm,956874,furosemide,4603
40917075,OMOP2115037,Furosemide 40 MG Oral Tablet [Lasix] Box of 50 by Orifarm Leverkus,RxNorm Extension,956874,furosemide,4603
43582078,OMOP808762,Furosemide 500 MG Oral Tablet [Furosemid Al],RxNorm Extension,956874,furosemide,4603
21123238,OMOP403032,Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 56 by DE,RxNorm Extension,956874,furosemide,4603
44102213,OMOP1096844,Furosemide 10 MG/ML Injection by Hospira,RxNorm Extension,956874,furosemide,4603
41136018,OMOP2333980,Furosemide 40 MG Oral Tablet [Furosemid Al] Box of 20 by Aliud,RxNorm Extension,956874,furosemide,4603
41032820,OMOP2230782,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [Osyrol],RxNorm Extension,956874,furosemide,4603
35780453,OMOP2781914,5 ML Furosemide 50 MG/ML Injectable Solution Box of 10 by Wockhardt,RxNorm Extension,956874,furosemide,4603
21103829,OMOP402823,Furosemide 40 MG Oral Tablet Box of 1000 by Sandoz,RxNorm Extension,956874,furosemide,4603
42922166,OMOP4648983,2 ML Furosemide 10 MG/ML Injectable Solution [URIRASEMI],RxNorm Extension,956874,furosemide,4603
43039204,OMOP4854241,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] by Sanofi,RxNorm Extension,956874,furosemide,4603
40953728,OMOP2151690,Furosemide 20 MG / Spironolactone 50 MG [Furo Aldopur],RxNorm Extension,956874,furosemide,4603
43211331,OMOP444274,Furosemide 20 MG Oral Tablet [FUROSEMIDE RANBAXY],RxNorm Extension,956874,furosemide,4603
43200526,OMOP444182,Furosemide Oral Tablet [FUROSEMIDE RANBAXY],RxNorm Extension,956874,furosemide,4603
21029359,OMOP315795,25 ML Furosemide 10 MG/ML Prefilled Syringe by Hameln,RxNorm Extension,956874,furosemide,4603
21084159,OMOP402740,Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Sanofi,RxNorm Extension,956874,furosemide,4603
41282464,OMOP2480426,Furosemide 500 MG Oral Tablet [FUROSEMIDE TEVA] Box of 20,RxNorm Extension,956874,furosemide,4603
21064553,OMOP402791,Furosemide 40 MG Oral Tablet Box of 28,RxNorm Extension,956874,furosemide,4603
21143049,OMOP402897,Furosemide 7 MG/ML Oral Suspension,RxNorm Extension,956874,furosemide,4603
40953732,OMOP2151694,Furosemide 250 MG [Furosemid 1a Pharma],RxNorm Extension,956874,furosemide,4603
44182581,OMOP3059304,Furosemide 500 MG Oral Tablet [Lasix] Box of 20 by Ae-Media,RxNorm Extension,956874,furosemide,4603
41204056,OMOP2402018,Furosemide 40 MG [Furanthril],RxNorm Extension,956874,furosemide,4603
41260467,OMOP2458429,Furosemide 500 MG Oral Tablet [Lasix] Box of 20 by Sanofi,RxNorm Extension,956874,furosemide,4603
43582080,OMOP808884,Furosemide 500 MG Oral Tablet [Furorese] by Hexal,RxNorm Extension,956874,furosemide,4603
42480680,OMOP417337,Furosemide 10 MG/ML Oral Suspension,RxNorm Extension,956874,furosemide,4603
41225034,OMOP2422996,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Diaphal] Box of 28,RxNorm Extension,956874,furosemide,4603
43178603,OMOP444310,Furosemide 40 MG Oral Tablet [FUROSEMIDE BIOGARAN],RxNorm Extension,956874,furosemide,4603
21039895,OMOP325995,150 ML Furosemide 8 MG/ML Oral Solution [Frusol] by Rosemont,RxNorm Extension,956874,furosemide,4603
21044881,OMOP402830,Furosemide 40 MG Oral Tablet [Froop] by Ashbourne,RxNorm Extension,956874,furosemide,4603
35154933,OMOP4811954,Furosemide 10 MG Oral Tablet,RxNorm Extension,956874,furosemide,4603
41351202,OMOP2549164,4 ML Furosemide 10 MG/ML Injectable Solution Box of 50,RxNorm Extension,956874,furosemide,4603
21074469,OMOP402717,Furosemide 500 MG Oral Tablet Box of 28,RxNorm Extension,956874,furosemide,4603
41282453,OMOP2480415,Furosemide 40 MG Oral Tablet [Furosemid Abz] Box of 50,RxNorm Extension,956874,furosemide,4603
43167543,OMOP444311,Furosemide 40 MG Oral Tablet [FUROSEMIDE BIOGARAN] Box of 30,RxNorm Extension,956874,furosemide,4603
41175762,OMOP2373724,Furosemide Oral Tablet [Durafurid],RxNorm Extension,956874,furosemide,4603
21172556,OMOP403219,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] Box of 100 by Mylan,RxNorm Extension,956874,furosemide,4603
40751936,OMOP4705779,Furosemide 40 MG Oral Tablet by Bristol Labs,RxNorm Extension,956874,furosemide,4603
40908064,OMOP2106026,Furosemide 30 MG Extended Release Oral Capsule [FUROSEMIDE SANDOZ] Box of 20,RxNorm Extension,956874,furosemide,4603
19003604,104265,furosemide 40 MG / potassium 8 MMOL Extended Release Oral Tablet,RxNorm,956874,furosemide,4603
43672404,OMOP807550,Furosemide 40 MG Oral Tablet [Furosemid 1a Pharma] by 1 A,RxNorm Extension,956874,furosemide,4603
21044892,OMOP403065,Amiloride 10 MG / Furosemide 80 MG Oral Tablet [Frumil],RxNorm Extension,956874,furosemide,4603
41243317,OMOP2441279,Canrenoic Acid 20 MG/ML / Furosemide 2 MG/ML Injectable Solution Box of 20,RxNorm Extension,956874,furosemide,4603
41291577,OMOP2489539,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Duraspiron] Box of 50 by Mylan,RxNorm Extension,956874,furosemide,4603
21156785,OMOP309453,8 ML Furosemide 10 MG/ML Prefilled Syringe by UCB,RxNorm Extension,956874,furosemide,4603
41126777,OMOP2324739,Furosemide 40 MG Oral Tablet [Jenafusid] Box of 20,RxNorm Extension,956874,furosemide,4603
41343011,OMOP2540973,2 ML Furosemide 10 MG/ML Injectable Solution [Furo Ct] Box of 10 by AbZ-Pharma,RxNorm Extension,956874,furosemide,4603
43286035,OMOP561189,2 ML Furosemide 10 MG/ML Injection [Frusehexal] Box of 5,RxNorm Extension,956874,furosemide,4603
40886149,OMOP2084111,Furosemide 40 MG Oral Tablet [Oedemase] Box of 30 by Azupharma,RxNorm Extension,956874,furosemide,4603
