concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id
45561020,T81.502D,"Unspecified complication of foreign body accidentally left in body following kidney dialysis, subsequent encounter",ICD10CM,10
44828407,E870.2,"Accidental cut, puncture, perforation or hemorrhage during kidney dialysis or other perfusion",ICD9CM,09
44837448,792.5,Cloudy (hemodialysis) (peritoneal) dialysis effluent,ICD9CM,09
44833131,V56.3,Encounter for adequacy testing for dialysis,ICD9CM,09
44835496,V56.31,Encounter for adequacy testing for hemodialysis,ICD9CM,09
44835497,V56.32,Encounter for adequacy testing for peritoneal dialysis,ICD9CM,09
44822716,V56,Encounter for dialysis and dialysis catheter care,ICD9CM,09
44829649,V56.0,Encounter for extracorporeal dialysis,ICD9CM,09
44821578,V56.8,Encounter for other dialysis,ICD9CM,09
44829529,E872.2,Failure of sterile precautions during kidney dialysis and other perfusion,ICD9CM,09
44829650,V56.1,Fitting and adjustment of extracorporeal dialysis catheter,ICD9CM,09
44833130,V56.2,Fitting and adjustment of peritoneal dialysis catheter,ICD9CM,09
44831843,E871.2,Foreign object left in body during kidney dialysis or other perfusion,ICD9CM,09
44830102,458.21,Hypotension of hemodialysis,ICD9CM,09
44830633,996.68,Infection and inflammatory reaction due to peritoneal dialysis catheter,ICD9CM,09
44836535,E879.1,"Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",ICD9CM,09
44826028,996.56,Mechanical complication due to peritoneal dialysis catheter,ICD9CM,09
44823716,E874.2,Mechanical failure of instrument or apparatus during kidney dialysis and other perfusion,ICD9CM,09
44834280,V45.12,Noncompliance with renal dialysis,ICD9CM,09
44824846,996.73,"Other complications due to renal dialysis device, implant, and graft",ICD9CM,09
44835472,V45.1,Postsurgical renal dialysis status,ICD9CM,09
44831947,V45.11,Renal dialysis status,ICD9CM,09
37017448,713724000,Abdominal hernia as complication of peritoneal dialysis,SNOMED,SM
3519900,577721000000104,"Accidental cut, puncture, perforation or haemorrhage during kidney dialysis or other perfusion",SNOMED,SM
36696034,781084007,"Accidental cut, puncture, perforation or hemorrhage during kidney dialysis",SNOMED,SM
442028,216878005,"Accidental cut, puncture, perforation or hemorrhage during kidney dialysis",SNOMED,SM
40414907,216877000,"Accidental cut, puncture, perforation or hemorrhage during kidney dialysis or other perfusion",SNOMED,SM
3527238,320751000000109,Active cooling of patient using peritoneal dialysis fluid,SNOMED,SM
4196614,433810007,Active cooling of subject using peritoneal dialysis fluid,SNOMED,SM
3570355,325391000000106,Active warming of patient using haemodialysis circuit,SNOMED,SM
3527336,325411000000106,Active warming of patient using peritoneal dialysis fluid,SNOMED,SM
4200470,433635004,Active warming of subject using hemodialysis circuit,SNOMED,SM
4161526,433693008,Active warming of subject using peritoneal dialysis fluid,SNOMED,SM
762711,430901000124109,Acute dialysis program,SNOMED,SM
4126124,236538004,Acute disorder of hemodialysis,SNOMED,SM
4097961,26944003,Acute megaloblastic anemia due to dialysis,SNOMED,SM
45757398,129721000119106,Acute renal failure on dialysis,SNOMED,SM
4089852,251866006,Adequacy of dialysis,SNOMED,SM
4268532,365399009,Adequacy of dialysis - finding,SNOMED,SM
4092504,251869004,Adequacy of hemodialysis,SNOMED,SM
4092503,251867002,Adequacy of peritoneal dialysis,SNOMED,SM
4031314,238315007,Adjustment of chronic ambulatory peritoneal dialysis catheter,SNOMED,SM
3521835,261000124105,Adjustment of prescription for hemodialysis,SNOMED,SM
765777,430931000124101,Air force dialysis program,SNOMED,SM
4163946,294299005,Allergy to dialysis fluid,SNOMED,SM
44809610,854161000000102,Anaphylactoid reaction due to haemodialysis,SNOMED,SM
3559627,856161000000105,Anaphylactoid reaction due to haemodialysis,SNOMED,SM
4030678,236540009,Anaphylactoid reaction to dialysis,SNOMED,SM
44807877,846801000000104,Aneurysm of anastomotic site of dialysis arteriovenous fistula,SNOMED,SM
3545838,856231000000108,Aneurysm of anastomotic site of dialysis arteriovenous fistula,SNOMED,SM
44807874,846731000000104,Aneurysm of dialysis arteriovenous fistula,SNOMED,SM
3545836,856211000000100,Aneurysm of dialysis arteriovenous fistula,SNOMED,SM
44811116,863331000000100,Aneurysm of dialysis vascular access,SNOMED,SM
3545995,863341000000109,Aneurysm of dialysis vascular access,SNOMED,SM
3545837,856221000000106,Aneurysm of needle site of dialysis arteriovenous fistula,SNOMED,SM
44807875,846761000000109,Aneurysm of needle site of dialysis arteriovenous fistula,SNOMED,SM
44807870,846671000000106,Aneurysm of superficialised artery of dialysis arteriovenous fistula,SNOMED,SM
3545835,856201000000102,Aneurysm of superficialised artery of dialysis arteriovenous fistula,SNOMED,SM
762713,430921000124104,Army dialysis program,SNOMED,SM
4085920,243778000,Arterial port blood sampling during hemodialysis,SNOMED,SM
4197217,79827002,Arteriovenous anastomosis for renal dialysis,SNOMED,SM
4183419,54817007,Arteriovenous shunt for renal dialysis by external cannula,SNOMED,SM
37204516,783187005,Aseptic peritoneal eosinophilia after dialysis,SNOMED,SM
4032128,238316008,Aspiration of chronic ambulatory peritoneal dialysis catheter,SNOMED,SM
4206254,440084005,Assessment of adequacy of dialysis,SNOMED,SM
42690436,1076481000000109,Assessment of existing renal dialysis vascular access,SNOMED,SM
42690435,1076461000000100,Assessment prior to construction of renal dialysis vascular access,SNOMED,SM
4323627,428648006,Automated peritoneal dialysis,SNOMED,SM
3525711,266911000000107,Automated peritoneal dialysis,SNOMED,SM
3570529,231631000000105,Automated peritoneal dialysis,SNOMED,SM
765865,442171000124103,Bacterial infection associated with peritoneal dialysis catheter,SNOMED,SM
4087232,243777005,Blood sampling from hemodialysis circuit,SNOMED,SM
3559658,857581000000107,Bloodstained peritoneal dialysis effluent,SNOMED,SM
4128367,236556004,Bloodstained peritoneal dialysis effluent,SNOMED,SM
763090,435971000124108,Body fluid specimen from peritoneal dialysis insertion site,SNOMED,SM
4049838,233547003,Cannulation of arteriovenous dialysis fistula,SNOMED,SM
4147716,310489004,Care of hemodialysis equipment,SNOMED,SM
762837,432611000124102,Centers for Medicare and Medicaid Services approved special purpose dialysis program,SNOMED,SM
40486006,446048008,Change of prescription for hemodialysis,SNOMED,SM
44811506,366871000000101,Checking adequacy of dialysis,SNOMED,SM
4156957,271418008,Chronic ambulatory peritoneal dialysis catheter procedure,SNOMED,SM
40376658,180271008,Chronic ambulatory peritoneal dialysis catheter procedure (& placement),SNOMED,SM
4049322,15859004,Chronic hemodialysis diet,SNOMED,SM
37017813,714152005,Chronic kidney disease stage 5 on dialysis,SNOMED,SM
4021976,225230008,Chronic peritoneal dialysis,SNOMED,SM
40483083,442326005,Cloudy peritoneal dialysis effluent,SNOMED,SM
40376652,180266001,Compensation for renal failure (& dialysis),SNOMED,SM
37016584,631000124104,Compliant with peritoneal dialysis prescription,SNOMED,SM
43021247,473034005,Complication associated with dialysis catheter,SNOMED,SM
4027133,19765000,Complication of dialysis,SNOMED,SM
435649,85223007,Complication of hemodialysis,SNOMED,SM
444024,33461007,Complication of peritoneal dialysis,SNOMED,SM
438624,33603003,Complication of renal dialysis,SNOMED,SM
4080169,238318009,Continuous ambulatory peritoneal dialysis,SNOMED,SM
3525712,266921000000101,Continuous ambulatory peritoneal dialysis,SNOMED,SM
3566528,525981000000106,Continuous ambulatory peritoneal dialysis associated peritonitis,SNOMED,SM
3542438,706901000000104,Continuous ambulatory peritoneal dialysis associated peritonitis,SNOMED,SM
44783176,699235009,Continuous ambulatory peritoneal dialysis associated peritonitis,SNOMED,SM
762479,418011000124103,Continuous ambulatory peritoneal dialysis education,SNOMED,SM
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,SM
4031315,238319001,Continuous cycling peritoneal dialysis,SNOMED,SM
762481,419011000124105,Continuous cycling peritoneal dialysis education,SNOMED,SM
4050863,233578004,Continuous hemodialysis,SNOMED,SM
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,SM
4140007,426340003,Creation of graft fistula for dialysis,SNOMED,SM
3525358,261001000000101,Creation of graft fistula for dialysis,SNOMED,SM
3567944,225371000000104,Creation of graft fistula for dialysis,SNOMED,SM
45772722,704377006,Deficient knowledge of peritoneal dialysis,SNOMED,SM
46269984,11000731000119102,Dependence on continuous ambulatory peritoneal dialysis,SNOMED,SM
37209515,16320631000119104,Dependence on continuous ambulatory peritoneal dialysis due to end stage renal disease,SNOMED,SM
46269985,11000771000119104,Dependence on continuous cycling peritoneal dialysis,SNOMED,SM
4179226,429075005,Dependence on dialysis due to end stage renal disease,SNOMED,SM
40480136,443143006,Dependence on hemodialysis,SNOMED,SM
4181476,428982002,Dependence on hemodialysis due to end stage renal disease,SNOMED,SM
40482357,443596009,Dependence on peritoneal dialysis,SNOMED,SM
4177685,428937001,Dependence on peritoneal dialysis due to end stage renal disease,SNOMED,SM
3561568,1050711000000105,Dependence on renal dialysis,SNOMED,SM
4019967,105502003,Dependence on renal dialysis,SNOMED,SM
4230165,406168002,Dialysis access maintenance,SNOMED,SM
40540699,360164000,Dialysis - action,SNOMED,SM
4045262,12963004,Dialysis-associated ascites,SNOMED,SM
4121297,233766001,Dialysis-associated hypoxia,SNOMED,SM
4301680,385971003,Dialysis care,SNOMED,SM
4300837,385970002,Dialysis care assessment,SNOMED,SM
4300838,385972005,Dialysis care education,SNOMED,SM
4300839,385973000,Dialysis care management,SNOMED,SM
42537338,736690008,Dialysis care plan,SNOMED,SM
761971,251000124108,Dialysis care plan,SNOMED,SM
3557227,523481000000103,Dialysis catheter in situ unusable,SNOMED,SM
43021754,473398003,Dialysis catheter in situ unusable,SNOMED,SM
43021753,473397008,Dialysis catheter in situ usable,SNOMED,SM
3557226,523471000000100,Dialysis catheter in situ usable,SNOMED,SM
4244346,9345005,Dialysis dementia,SNOMED,SM
3547137,938461000000107,Dialysis disequilibrium,SNOMED,SM
4314555,87235005,Dialysis disequilibrium syndrome,SNOMED,SM
4300036,385285004,Dialysis dosage form,SNOMED,SM
4090651,251859005,Dialysis finding,SNOMED,SM
4305215,418377002,Dialysis fluid,SNOMED,SM
4098385,292760002,Dialysis fluid adverse reaction,SNOMED,SM
3572152,120971000000107,Dialysis fluid examination,SNOMED,SM
3571918,116391000000104,Dialysis fluid examination,SNOMED,SM
4260778,412859006,Dialysis fluid examination,SNOMED,SM
4000624,119360007,Dialysis fluid specimen,SNOMED,SM
40492348,447355008,Dialysis fluid specimen obtained after continuous ambulatory peritoneal dialysis,SNOMED,SM
40483837,445516007,Dialysis fluid specimen obtained after dialysis,SNOMED,SM
40481562,444946008,Dialysis fluid specimen obtained before dialysis,SNOMED,SM
4086740,241951000,Dialysis membrane-induced anaphylactoid reaction,SNOMED,SM
4269440,364671000,Dialysis observable,SNOMED,SM
4032243,108241001,Dialysis procedure,SNOMED,SM
763146,436551000124103,Dialysis program certification pending,SNOMED,SM
765776,430891000124105,Dialysis regime,SNOMED,SM
4199924,53060006,Dialysis secretion of aqueous humor,SNOMED,SM
4051442,20947001,Dialysis secretion of vitreous humor,SNOMED,SM
762724,431051000124102,Dialysis service,SNOMED,SM
37111491,726446003,Dialysis technique,SNOMED,SM
37398827,1035471000000100,Dialysis therapy started by renal service,SNOMED,SM
37394586,1035491000000101,Dialysis therapy stopped by renal service,SNOMED,SM
3572583,339641000000106,Dialysis training,SNOMED,SM
4302071,418518002,Dialysis unit,SNOMED,SM
45771420,704308002,Difficulty managing peritoneal dialysis,SNOMED,SM
3547136,938451000000109,Disorder associated with dialysis,SNOMED,SM
40440877,236537009,Disorder associated with dialysis,SNOMED,SM
443212,236561002,Disorder of peritoneal dialysis catheter,SNOMED,SM
40440895,236553007,Disorders associated with peritoneal dialysis,SNOMED,SM
3545917,857571000000105,Disorders associated with peritoneal dialysis,SNOMED,SM
762836,432601000124100,Durable medical equipment supplier dialysis program,SNOMED,SM
44802884,518201000000108,Duration of haemodialysis,SNOMED,SM
40493256,445940005,Duration of hemodialysis session,SNOMED,SM
46270933,708932005,Emergency hemodialysis,SNOMED,SM
4234922,440663004,Encapsulating peritoneal sclerosis associated with peritoneal dialysis,SNOMED,SM
44782717,153891000119101,End stage renal disease on dialysis due to hypertension,SNOMED,SM
45769904,90771000119100,End stage renal disease on dialysis due to type 1 diabetes mellitus,SNOMED,SM
45769906,90791000119104,End stage renal disease on dialysis due to type 2 diabetes mellitus,SNOMED,SM
4030520,236435004,End stage renal failure on dialysis,SNOMED,SM
37018686,361000124100,Error in prescription for peritoneal dialysis,SNOMED,SM
3579207,291421000000102,Extracorporeal albumin haemodialysis,SNOMED,SM
3526283,284451000000108,Extracorporeal albumin haemodialysis,SNOMED,SM
4140589,427053002,Extracorporeal albumin hemodialysis,SNOMED,SM
35624178,766790006,Extracorporeal hemodialysis route,SNOMED,SM
4126130,236566007,Extrusion of peritoneal dialysis catheter cuff,SNOMED,SM
44802037,523441000000106,Failure of haemodialysis catheter,SNOMED,SM
439631,216933008,Failure of sterile precautions during kidney dialysis,SNOMED,SM
44792959,364761000000109,Fibrin formation around peritoneal dialysis catheter,SNOMED,SM
4101363,300478000,Finding of measures of dialysis,SNOMED,SM
4128232,236539007,First use syndrome of dialysis,SNOMED,SM
3545817,855861000000106,First use syndrome of dialysis,SNOMED,SM
4030832,238317004,Flushing of chronic ambulatory peritoneal dialysis catheter,SNOMED,SM
3544300,780091000000107,Flushing of chronic ambulatory peritoneal dialysis catheter,SNOMED,SM
439634,216904007,Foreign object left in body during kidney dialysis,SNOMED,SM
45772964,707721003,Four hours after peritoneal dialysis,SNOMED,SM
763528,442181000124100,Fungal infection associated with peritoneal dialysis catheter,SNOMED,SM
45956871,18682911000001103,Haemodialysis,SNOMED,SM
44802883,518191000000106,Haemodialysis anticoagulant bolus dose,SNOMED,SM
44813230,518211000000105,Haemodialysis anticoagulant infusion rate,SNOMED,SM
44802885,518221000000104,Haemodialysis blood circuit connection,SNOMED,SM
44802816,517591000000100,Haemodialysis blood flow rate,SNOMED,SM
44808938,851261000000107,Haemodialysis care,SNOMED,SM
44808937,851241000000106,Haemodialysis care management,SNOMED,SM
44808963,851641000000108,Haemodialysis care plan,SNOMED,SM
44802817,517601000000106,Haemodialysis extracorporeal circuit volume,SNOMED,SM
44802818,517611000000108,Haemodialysis machine bicarbonate level,SNOMED,SM
44802814,517561000000106,Haemodialysis machine sodium level,SNOMED,SM
44802890,518311000000100,Haemodialysis machine stroke volume,SNOMED,SM
3537777,640081000000105,Haemodialysis NEC,SNOMED,SM
44802886,518231000000102,Haemodialysis needle gauge,SNOMED,SM
44813231,518241000000106,Haemodialysis priming volume,SNOMED,SM
44802887,518251000000109,Haemodialysis pump head segment,SNOMED,SM
44802819,517621000000102,Haemodialysis pump speed,SNOMED,SM
44802875,517691000000104,Haemodialysis sodium profile type,SNOMED,SM
3527770,339651000000109,Haemodialysis training,SNOMED,SM
44802820,517631000000100,Haemodialysis ultrafiltration rate,SNOMED,SM
44802821,517641000000109,Haemodialysis ultrafiltration volume,SNOMED,SM
44810123,867011000000102,Haemorrhage of dialysis arteriovenous fistula,SNOMED,SM
3546073,867021000000108,Haemorrhage of dialysis arteriovenous fistula,SNOMED,SM
3546072,867001000000104,Haemorrhage of dialysis arteriovenous graft,SNOMED,SM
44810122,866991000000105,Haemorrhage of dialysis arteriovenous graft,SNOMED,SM
44810124,867031000000105,Haemorrhage of dialysis arteriovenous shunt,SNOMED,SM
3546074,867041000000101,Haemorrhage of dialysis arteriovenous shunt,SNOMED,SM
3546043,865811000000103,Haemorrhage of dialysis vascular access,SNOMED,SM
44809906,865801000000100,Haemorrhage of dialysis vascular access,SNOMED,SM
4325373,430333000,Hematoma of dialysis access site,SNOMED,SM
40483349,445384000,Hemodialysate specimen from hemodialysis machine using reverse osmosis system,SNOMED,SM
40483851,445529007,Hemodialysate specimen from hemodialysis machine using water distribution system,SNOMED,SM
40350725,27392003,Hemodialysis,SNOMED,SM
40513647,309432002,Hemodialysis,SNOMED,SM
4120120,302497006,Hemodialysis,SNOMED,SM
762945,434061000124103,Hemodialysis access failure,SNOMED,SM
45757799,431000124102,Hemodialysis access site non-patent,SNOMED,SM
45757807,441000124107,Hemodialysis access site patent,SNOMED,SM
4234504,405044002,Hemodialysis access site status,SNOMED,SM
4137616,32599008,Hemodialysis-associated amyloidosis,SNOMED,SM
313232,408667000,Hemodialysis-associated hypotension,SNOMED,SM
4300099,403733004,Hemodialysis-associated pruritus,SNOMED,SM
4297919,403732009,Hemodialysis-associated pseudoporphyria,SNOMED,SM
4297658,402458002,Hemodialysis-associated secondary amyloidosis of skin,SNOMED,SM
45757782,401000124105,Hemodialysis blood flow,SNOMED,SM
37397639,718330001,Hemodialysis care,SNOMED,SM
37397640,718331002,Hemodialysis care assessment,SNOMED,SM
37397396,718019005,Hemodialysis care management,SNOMED,SM
762179,301000124101,Hemodialysis care plan,SNOMED,SM
42539065,736375002,Hemodialysis care plan,SNOMED,SM
36676678,773611006,Hemodialysis catheter submitted as specimen,SNOMED,SM
40625809,75528009,Hemodialysis counseling,SNOMED,SM
4149813,278904002,Hemodialysis diet,SNOMED,SM
4103072,28812006,Hemodialysis education,SNOMED,SM
4245156,59596005,Hemodialysis education at home,SNOMED,SM
45757693,331000124109,Hemodialysis finding,SNOMED,SM
40527660,349356001,Hemodialysis fluid,SNOMED,SM
4169799,420051002,Hemodialysis fluid,SNOMED,SM
4096103,292762005,Hemodialysis fluid adverse reaction,SNOMED,SM
4167119,294301003,Hemodialysis fluid allergy,SNOMED,SM
4195714,67970008,"Hemodialysis, maintenance at home",SNOMED,SM
4146649,34897002,"Hemodialysis, maintenance in hospital",SNOMED,SM
4080241,180268000,Hemodialysis NEC,SNOMED,SM
42537416,736795005,Hemodialysis needle gauge,SNOMED,SM
4329991,224566003,Hemodialysis nurse,SNOMED,SM
45763548,481000124101,Hemodialysis observable,SNOMED,SM
45757790,411000124108,Hemodialysis residual renal function,SNOMED,SM
4228125,421503006,Hemodialysis route,SNOMED,SM
762485,421000124100,Hemodialysis session time,SNOMED,SM
4300026,385240000,Hemodialysis solution,SNOMED,SM
4300027,385241001,Hemodialysis solution concentrate,SNOMED,SM
4286500,68341005,"Hemodialysis, supervision at home",SNOMED,SM
40487468,446402005,Hemodialysis technique,SNOMED,SM
37017451,713727007,Hemoperitoneum as complication of peritoneal dialysis,SNOMED,SM
42535587,432621000124105,Hospital admission from dialysis facility,SNOMED,SM
763147,436561000124101,Hospital-based dialysis facility,SNOMED,SM
37017445,713721008,Hydrothorax as complication of peritoneal dialysis,SNOMED,SM
4227897,88351001,Hypercalcemia associated with chronic dialysis,SNOMED,SM
4126125,236541008,Hyperchloremic acidosis associated with dialysis,SNOMED,SM
36713020,16218721000119107,Hyperparathyroidism due to end stage renal disease on dialysis,SNOMED,SM
45772751,704667004,Hypertension concurrent and due to end stage renal disease on dialysis,SNOMED,SM
45757393,128001000119105,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus,SNOMED,SM
45757392,127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus,SNOMED,SM
44784637,96701000119107,Hypertensive heart AND chronic kidney disease on dialysis,SNOMED,SM
3530452,523491000000101,Inadequate dialysis blood flow,SNOMED,SM
40481167,444887005,Inadequate flow to support prescribed dialysis blood flow,SNOMED,SM
45773389,702635003,Inadequate hemodialysis,SNOMED,SM
45763579,601000124107,Inadequate monitoring of dose delivery of peritoneal dialysis,SNOMED,SM
45765649,702634004,Inadequate peritoneal dialysis,SNOMED,SM
3564588,371000124107,Increase blood flow for hemodialysis,SNOMED,SM
45769374,708011004,Increase blood flow for hemodialysis,SNOMED,SM
46270524,381000124105,Increase dialyzer size for hemodialysis,SNOMED,SM
45769371,708008000,Increase exchange volume of peritoneal dialysis,SNOMED,SM
3521840,531000124103,Increase exchange volume of peritoneal dialysis,SNOMED,SM
45757811,451000124109,Increase in hemodialysis blood flow,SNOMED,SM
45757814,461000124106,Increase in hemodialysis dialyzer size,SNOMED,SM
45763545,471000124104,Increase in hemodialysis session time,SNOMED,SM
45769372,708009008,Increase number of perfusion exchanges per 24 hours of peritoneal dialysis,SNOMED,SM
45769375,708012006,Increase session time for hemodialysis,SNOMED,SM
3521837,391000124108,Increase session time for hemodialysis,SNOMED,SM
40409388,213116007,"(Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts) or (infection: [graft] or [prosthetic]) or ([X] peritoneal dialysis associated peritonitis)",SNOMED,SM
43021985,473069007,Infection associated with peritoneal dialysis catheter,SNOMED,SM
4332640,430332005,Infection of arteriovenous graft for hemodialysis,SNOMED,SM
42537495,736918003,Infection of bloodstream co-occurrent and due to hemodialysis catheter in situ,SNOMED,SM
