concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
4126096,289965001,Croupy cough,SNOMED,SM,FALSE
4137801,263731006,Coughing,SNOMED,SM,FALSE
4143058,267034005,Productive cough NOS,SNOMED,SM,FALSE
4158493,272039006,C/O - cough,SNOMED,SM,FALSE
4167374,417850002,Respiratory tract congestion and cough,SNOMED,SM,FALSE
4182587,43025008,Paroxysmal cough,SNOMED,SM,FALSE
4188217,46789001,Cough after eating,SNOMED,SM,FALSE
4195384,68154008,Chronic cough,SNOMED,SM,FALSE
4196430,315246003,Unexplained cough,SNOMED,SM,FALSE
4243802,59994004,Hacking cough,SNOMED,SM,FALSE
4245292,59786004,Weavers' cough,SNOMED,SM,FALSE
4249554,409596002,Non-productive cough,SNOMED,SM,FALSE
4263877,46802002,Smokers' cough,SNOMED,SM,FALSE
4266667,62427007,Bovine cough,SNOMED,SM,FALSE
4266704,62618004,Early morning cough,SNOMED,SM,FALSE
4269800,62548007,Nocturnal cough,SNOMED,SM,FALSE
4270340,62731002,Increasing frequency of cough,SNOMED,SM,FALSE
4271318,63000007,Spasmodic cough,SNOMED,SM,FALSE
4323688,7142008,Cough at rest,SNOMED,SM,FALSE
35211275,R05,Cough,ICD10CM,10,FALSE
40303830,139176003,(Cough (& [symptom])) or (sputum - symptom),SNOMED,SM,FALSE
40303833,139179005,Dry cough,SNOMED,SM,FALSE
40303834,139180008,Productive cough -clear sputum,SNOMED,SM,FALSE
40303836,139181007,Productive cough -green sputum,SNOMED,SM,FALSE
40303837,139182000,Productive cough-yellow sputum,SNOMED,SM,FALSE
40303838,139183005,Productive cough NOS,SNOMED,SM,FALSE
40303839,139184004,Night cough present,SNOMED,SM,FALSE
40303841,139186002,Chesty cough,SNOMED,SM,FALSE
40303842,139187006,Chronic cough,SNOMED,SM,FALSE
40303843,139188001,Persistent cough,SNOMED,SM,FALSE
40303844,139189009,Unexplained cough,SNOMED,SM,FALSE
40303845,139190000,Cough symptom NOS,SNOMED,SM,FALSE
40303861,139203004,Nocturnal cough / wheeze,SNOMED,SM,FALSE
40306242,139747006,Cough aggravates symptom,SNOMED,SM,FALSE
40316535,155567003,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis),SNOMED,SM,FALSE
40319864,158383001,[D]Cough,SNOMED,SM,FALSE
40319866,158385008,[D]Cough with hemorrhage,SNOMED,SM,FALSE
40325159,161921002,(Cough (& [symptom])) or (sputum - symptom),SNOMED,SM,FALSE
40325164,161926007,(Coughing up phlegm) or (productive cough NOS),SNOMED,SM,FALSE
40325168,161930005,Chronic cough,SNOMED,SM,FALSE
40325170,161931009,Persistent cough,SNOMED,SM,FALSE
40325173,161934001,Unexplained cough,SNOMED,SM,FALSE
40345756,266394006,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis),SNOMED,SM,FALSE
40367423,275493006,Spasmodic cough,SNOMED,SM,FALSE
40427274,225588008,Cough when swallowing,SNOMED,SM,FALSE
40482863,445241004,Postviral cough,SNOMED,SM,FALSE
40504197,301235001,Finding of cough,SNOMED,SM,FALSE
40545763,366956000,Cough with fever,SNOMED,SM,FALSE
40546672,367181007,Cough with fever,SNOMED,SM,FALSE
40562760,389322008,Evening cough,SNOMED,SM,FALSE
40562761,389323003,Morning cough,SNOMED,SM,FALSE
40611751,6368002,Cigarette cough,SNOMED,SM,FALSE
44789249,200151000000106,Reflux cough,SNOMED,SM,FALSE
44803003,498071000000104,[D]Cough syncope,SNOMED,SM,FALSE
44806100,810511000000109,Episodic dry cough,SNOMED,SM,FALSE
44813276,498061000000106,[D]Cough,SNOMED,SM,FALSE
44813277,498091000000100,[D]Cough with haemorrhage,SNOMED,SM,FALSE
44828154,786.2,Cough,ICD9CM,09,FALSE
44828154,7862,Cough,ICD9CM,09,TRUE
45606792,R05,Cough,ICD10,10,FALSE
