concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
10044,O326,Maternal care for compound presentation,ICD10CM,10,TRUE
10045,O32.8,Maternal care for other malpresentation of fetus,ICD10CM,10,FALSE
10045,O328,Maternal care for other malpresentation of fetus,ICD10CM,10,TRUE
10046,O32.9,"Maternal care for malpresentation of fetus, unspecified",ICD10CM,10,FALSE
10046,O329,"Maternal care for malpresentation of fetus, unspecified",ICD10CM,10,TRUE
10047,O33.4,Maternal care for disproportion of mixed maternal and fetal origin,ICD10CM,10,FALSE
10047,O334,Maternal care for disproportion of mixed maternal and fetal origin,ICD10CM,10,TRUE
10048,O33.6,Maternal care for disproportion due to hydrocephalic fetus,ICD10CM,10,FALSE
10048,O336,Maternal care for disproportion due to hydrocephalic fetus,ICD10CM,10,TRUE
10049,O35.0,Maternal care for (suspected) central nervous system malformation in fetus,ICD10CM,10,FALSE
10049,O350,Maternal care for (suspected) central nervous system malformation in fetus,ICD10CM,10,TRUE
10050,O35.1,Maternal care for (suspected) chromosomal abnormality in fetus,ICD10CM,10,FALSE
10050,O351,Maternal care for (suspected) chromosomal abnormality in fetus,ICD10CM,10,TRUE
10051,O35.2,Maternal care for (suspected) hereditary disease in fetus,ICD10CM,10,FALSE
10051,O352,Maternal care for (suspected) hereditary disease in fetus,ICD10CM,10,TRUE
10052,O35.3,Maternal care for (suspected) damage to fetus from viral disease in mother,ICD10CM,10,FALSE
10052,O353,Maternal care for (suspected) damage to fetus from viral disease in mother,ICD10CM,10,TRUE
10053,O35.4,Maternal care for (suspected) damage to fetus from alcohol,ICD10CM,10,FALSE
10053,O354,Maternal care for (suspected) damage to fetus from alcohol,ICD10CM,10,TRUE
10054,O35.5,Maternal care for (suspected) damage to fetus by drugs,ICD10CM,10,FALSE
10054,O355,Maternal care for (suspected) damage to fetus by drugs,ICD10CM,10,TRUE
10055,O35.6,Maternal care for (suspected) damage to fetus by radiation,ICD10CM,10,FALSE
10055,O356,Maternal care for (suspected) damage to fetus by radiation,ICD10CM,10,TRUE
10056,O35.7,Maternal care for (suspected) damage to fetus by other medical procedures,ICD10CM,10,FALSE
10056,O357,Maternal care for (suspected) damage to fetus by other medical procedures,ICD10CM,10,TRUE
10057,O35.8,Maternal care for other (suspected) fetal abnormality and damage,ICD10CM,10,FALSE
10057,O358,Maternal care for other (suspected) fetal abnormality and damage,ICD10CM,10,TRUE
10058,O35.9,"Maternal care for (suspected) fetal abnormality and damage, unspecified",ICD10CM,10,FALSE
10058,O359,"Maternal care for (suspected) fetal abnormality and damage, unspecified",ICD10CM,10,TRUE
10059,O36.011,"Maternal care for anti-D [Rh] antibodies, first trimester",ICD10CM,10,FALSE
10059,O36011,"Maternal care for anti-D [Rh] antibodies, first trimester",ICD10CM,10,TRUE
10060,O36.012,"Maternal care for anti-D [Rh] antibodies, second trimester",ICD10CM,10,FALSE
10060,O36012,"Maternal care for anti-D [Rh] antibodies, second trimester",ICD10CM,10,TRUE
10061,O36.013,"Maternal care for anti-D [Rh] antibodies, third trimester",ICD10CM,10,FALSE
10061,O36013,"Maternal care for anti-D [Rh] antibodies, third trimester",ICD10CM,10,TRUE
10062,O36.019,"Maternal care for anti-D [Rh] antibodies, unspecified trimester",ICD10CM,10,FALSE
10062,O36019,"Maternal care for anti-D [Rh] antibodies, unspecified trimester",ICD10CM,10,TRUE
10063,O36.091,"Maternal care for other rhesus isoimmunization, first trimester",ICD10CM,10,FALSE
10063,O36091,"Maternal care for other rhesus isoimmunization, first trimester",ICD10CM,10,TRUE
10064,O36.092,"Maternal care for other rhesus isoimmunization, second trimester",ICD10CM,10,FALSE
10064,O36092,"Maternal care for other rhesus isoimmunization, second trimester",ICD10CM,10,TRUE
10065,O36.093,"Maternal care for other rhesus isoimmunization, third trimester",ICD10CM,10,FALSE
10065,O36093,"Maternal care for other rhesus isoimmunization, third trimester",ICD10CM,10,TRUE
10066,O36.099,"Maternal care for other rhesus isoimmunization, unspecified trimester",ICD10CM,10,FALSE
10066,O36099,"Maternal care for other rhesus isoimmunization, unspecified trimester",ICD10CM,10,TRUE
10068,O36.112,"Maternal care for Anti-A sensitization, second trimester",ICD10CM,10,FALSE
10068,O36112,"Maternal care for Anti-A sensitization, second trimester",ICD10CM,10,TRUE
10069,O36.113,"Maternal care for Anti-A sensitization, third trimester",ICD10CM,10,FALSE
10069,O36113,"Maternal care for Anti-A sensitization, third trimester",ICD10CM,10,TRUE
10070,O36.119,"Maternal care for Anti-A sensitization, unspecified trimester",ICD10CM,10,FALSE
10070,O36119,"Maternal care for Anti-A sensitization, unspecified trimester",ICD10CM,10,TRUE
10071,O36.191,"Maternal care for other isoimmunization, first trimester",ICD10CM,10,FALSE
10071,O36191,"Maternal care for other isoimmunization, first trimester",ICD10CM,10,TRUE
10072,O36.192,"Maternal care for other isoimmunization, second trimester",ICD10CM,10,FALSE
10072,O36192,"Maternal care for other isoimmunization, second trimester",ICD10CM,10,TRUE
10073,O36.193,"Maternal care for other isoimmunization, third trimester",ICD10CM,10,FALSE
10073,O36193,"Maternal care for other isoimmunization, third trimester",ICD10CM,10,TRUE
10074,O36.199,"Maternal care for other isoimmunization, unspecified trimester",ICD10CM,10,FALSE
10074,O36199,"Maternal care for other isoimmunization, unspecified trimester",ICD10CM,10,TRUE
10075,O36.20,"Maternal care for hydrops fetalis, unspecified trimester",ICD10CM,10,FALSE
10075,O3620,"Maternal care for hydrops fetalis, unspecified trimester",ICD10CM,10,TRUE
10076,O36.21,"Maternal care for hydrops fetalis, first trimester",ICD10CM,10,FALSE
10076,O3621,"Maternal care for hydrops fetalis, first trimester",ICD10CM,10,TRUE
10077,O36.22,"Maternal care for hydrops fetalis, second trimester",ICD10CM,10,FALSE
10077,O3622,"Maternal care for hydrops fetalis, second trimester",ICD10CM,10,TRUE
10078,O36.23,"Maternal care for hydrops fetalis, third trimester",ICD10CM,10,FALSE
10078,O3623,"Maternal care for hydrops fetalis, third trimester",ICD10CM,10,TRUE
10079,O36.4,Maternal care for intrauterine death,ICD10CM,10,FALSE
10079,O364,Maternal care for intrauterine death,ICD10CM,10,TRUE
10080,O36.511,"Maternal care for known or suspected placental insufficiency, first trimester",ICD10CM,10,FALSE
10080,O36511,"Maternal care for known or suspected placental insufficiency, first trimester",ICD10CM,10,TRUE
10081,O36.512,"Maternal care for known or suspected placental insufficiency, second trimester",ICD10CM,10,FALSE
10081,O36512,"Maternal care for known or suspected placental insufficiency, second trimester",ICD10CM,10,TRUE
10082,O36.513,"Maternal care for known or suspected placental insufficiency, third trimester",ICD10CM,10,FALSE
10082,O36513,"Maternal care for known or suspected placental insufficiency, third trimester",ICD10CM,10,TRUE
10083,O36.519,"Maternal care for known or suspected placental insufficiency, unspecified trimester",ICD10CM,10,FALSE
10083,O36519,"Maternal care for known or suspected placental insufficiency, unspecified trimester",ICD10CM,10,TRUE
10084,O36.591,"Maternal care for other known or suspected poor fetal growth, first trimester",ICD10CM,10,FALSE
10084,O36591,"Maternal care for other known or suspected poor fetal growth, first trimester",ICD10CM,10,TRUE
10085,O36.592,"Maternal care for other known or suspected poor fetal growth, second trimester",ICD10CM,10,FALSE
10085,O36592,"Maternal care for other known or suspected poor fetal growth, second trimester",ICD10CM,10,TRUE
10086,O36.593,"Maternal care for other known or suspected poor fetal growth, third trimester",ICD10CM,10,FALSE
10086,O36593,"Maternal care for other known or suspected poor fetal growth, third trimester",ICD10CM,10,TRUE
10087,O36.599,"Maternal care for other known or suspected poor fetal growth, unspecified trimester",ICD10CM,10,FALSE
10087,O36599,"Maternal care for other known or suspected poor fetal growth, unspecified trimester",ICD10CM,10,TRUE
10088,O36.60,"Maternal care for excessive fetal growth, unspecified trimester",ICD10CM,10,FALSE
10088,O3660,"Maternal care for excessive fetal growth, unspecified trimester",ICD10CM,10,TRUE
10089,O36.61,"Maternal care for excessive fetal growth, first trimester",ICD10CM,10,FALSE
10089,O3661,"Maternal care for excessive fetal growth, first trimester",ICD10CM,10,TRUE
10090,O36.62,"Maternal care for excessive fetal growth, second trimester",ICD10CM,10,FALSE
10090,O3662,"Maternal care for excessive fetal growth, second trimester",ICD10CM,10,TRUE
10091,O36.63,"Maternal care for excessive fetal growth, third trimester",ICD10CM,10,FALSE
10091,O3663,"Maternal care for excessive fetal growth, third trimester",ICD10CM,10,TRUE
10092,O36.70,"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester",ICD10CM,10,FALSE
10092,O3670,"Maternal care for viable fetus in abdominal pregnancy, unspecified trimester",ICD10CM,10,TRUE
10093,O36.71,"Maternal care for viable fetus in abdominal pregnancy, first trimester",ICD10CM,10,FALSE
10093,O3671,"Maternal care for viable fetus in abdominal pregnancy, first trimester",ICD10CM,10,TRUE
10094,O36.72,"Maternal care for viable fetus in abdominal pregnancy, second trimester",ICD10CM,10,FALSE
10094,O3672,"Maternal care for viable fetus in abdominal pregnancy, second trimester",ICD10CM,10,TRUE
10095,O36.73,"Maternal care for viable fetus in abdominal pregnancy, third trimester",ICD10CM,10,FALSE
10095,O3673,"Maternal care for viable fetus in abdominal pregnancy, third trimester",ICD10CM,10,TRUE
10096,O36.80,Pregnancy with inconclusive fetal viability,ICD10CM,10,FALSE
10096,O3680,Pregnancy with inconclusive fetal viability,ICD10CM,10,TRUE
10097,O36.812,"Decreased fetal movements, second trimester",ICD10CM,10,FALSE
10097,O36812,"Decreased fetal movements, second trimester",ICD10CM,10,TRUE
10098,O36.813,"Decreased fetal movements, third trimester",ICD10CM,10,FALSE
10098,O36813,"Decreased fetal movements, third trimester",ICD10CM,10,TRUE
10099,O36.819,"Decreased fetal movements, unspecified trimester",ICD10CM,10,FALSE
10099,O36819,"Decreased fetal movements, unspecified trimester",ICD10CM,10,TRUE
10100,O36.821,"Fetal anemia and thrombocytopenia, first trimester",ICD10CM,10,FALSE
10100,O36821,"Fetal anemia and thrombocytopenia, first trimester",ICD10CM,10,TRUE
10101,O36.822,"Fetal anemia and thrombocytopenia, second trimester",ICD10CM,10,FALSE
10101,O36822,"Fetal anemia and thrombocytopenia, second trimester",ICD10CM,10,TRUE
10102,O36.823,"Fetal anemia and thrombocytopenia, third trimester",ICD10CM,10,FALSE
10102,O36823,"Fetal anemia and thrombocytopenia, third trimester",ICD10CM,10,TRUE
10103,O36.829,"Fetal anemia and thrombocytopenia, unspecified trimester",ICD10CM,10,FALSE
10103,O36829,"Fetal anemia and thrombocytopenia, unspecified trimester",ICD10CM,10,TRUE
10104,O36.891,"Maternal care for other specified fetal problems, first trimester",ICD10CM,10,FALSE
10104,O36891,"Maternal care for other specified fetal problems, first trimester",ICD10CM,10,TRUE
10105,O36.892,"Maternal care for other specified fetal problems, second trimester",ICD10CM,10,FALSE
10105,O36892,"Maternal care for other specified fetal problems, second trimester",ICD10CM,10,TRUE
10106,O36.893,"Maternal care for other specified fetal problems, third trimester",ICD10CM,10,FALSE
10106,O36893,"Maternal care for other specified fetal problems, third trimester",ICD10CM,10,TRUE
10107,O36.899,"Maternal care for other specified fetal problems, unspecified trimester",ICD10CM,10,FALSE
10107,O36899,"Maternal care for other specified fetal problems, unspecified trimester",ICD10CM,10,TRUE
10108,O36.90,"Maternal care for fetal problem, unspecified, unspecified trimester",ICD10CM,10,FALSE
10108,O3690,"Maternal care for fetal problem, unspecified, unspecified trimester",ICD10CM,10,TRUE
10109,O36.91,"Maternal care for fetal problem, unspecified, first trimester",ICD10CM,10,FALSE
10109,O3691,"Maternal care for fetal problem, unspecified, first trimester",ICD10CM,10,TRUE
10110,O36.92,"Maternal care for fetal problem, unspecified, second trimester",ICD10CM,10,FALSE
10110,O3692,"Maternal care for fetal problem, unspecified, second trimester",ICD10CM,10,TRUE
10111,O36.93,"Maternal care for fetal problem, unspecified, third trimester",ICD10CM,10,FALSE
10111,O3693,"Maternal care for fetal problem, unspecified, third trimester",ICD10CM,10,TRUE
10112,O40.1,"Polyhydramnios, first trimester",ICD10CM,10,FALSE
10112,O401,"Polyhydramnios, first trimester",ICD10CM,10,TRUE
10113,O40.2,"Polyhydramnios, second trimester",ICD10CM,10,FALSE
10113,O402,"Polyhydramnios, second trimester",ICD10CM,10,TRUE
10114,O40.3,"Polyhydramnios, third trimester",ICD10CM,10,FALSE
10114,O403,"Polyhydramnios, third trimester",ICD10CM,10,TRUE
10115,O40.9,"Polyhydramnios, unspecified trimester",ICD10CM,10,FALSE
10115,O409,"Polyhydramnios, unspecified trimester",ICD10CM,10,TRUE
10116,O41.00,"Oligohydramnios, unspecified trimester",ICD10CM,10,FALSE
10116,O4100,"Oligohydramnios, unspecified trimester",ICD10CM,10,TRUE
10117,O41.01,"Oligohydramnios, first trimester",ICD10CM,10,FALSE
10117,O4101,"Oligohydramnios, first trimester",ICD10CM,10,TRUE
10118,O41.02,"Oligohydramnios, second trimester",ICD10CM,10,FALSE
10118,O4102,"Oligohydramnios, second trimester",ICD10CM,10,TRUE
10119,O41.03,"Oligohydramnios, third trimester",ICD10CM,10,FALSE
10119,O4103,"Oligohydramnios, third trimester",ICD10CM,10,TRUE
10120,O41.101,"Infection of amniotic sac and membranes, unspecified, first trimester",ICD10CM,10,FALSE
10120,O41101,"Infection of amniotic sac and membranes, unspecified, first trimester",ICD10CM,10,TRUE
10121,O41.102,"Infection of amniotic sac and membranes, unspecified, second trimester",ICD10CM,10,FALSE
10121,O41102,"Infection of amniotic sac and membranes, unspecified, second trimester",ICD10CM,10,TRUE
10122,O41.103,"Infection of amniotic sac and membranes, unspecified, third trimester",ICD10CM,10,FALSE
10122,O41103,"Infection of amniotic sac and membranes, unspecified, third trimester",ICD10CM,10,TRUE
10123,O41.109,"Infection of amniotic sac and membranes, unspecified, unspecified trimester",ICD10CM,10,FALSE
10123,O41109,"Infection of amniotic sac and membranes, unspecified, unspecified trimester",ICD10CM,10,TRUE
10124,O41.121,"Chorioamnionitis, first trimester",ICD10CM,10,FALSE
10124,O41121,"Chorioamnionitis, first trimester",ICD10CM,10,TRUE
10125,O41.122,"Chorioamnionitis, second trimester",ICD10CM,10,FALSE
10125,O41122,"Chorioamnionitis, second trimester",ICD10CM,10,TRUE
10126,O41.123,"Chorioamnionitis, third trimester",ICD10CM,10,FALSE
10126,O41123,"Chorioamnionitis, third trimester",ICD10CM,10,TRUE
10127,O41.129,"Chorioamnionitis, unspecified trimester",ICD10CM,10,FALSE
10127,O41129,"Chorioamnionitis, unspecified trimester",ICD10CM,10,TRUE
10128,O41.141,"Placentitis, first trimester",ICD10CM,10,FALSE
10128,O41141,"Placentitis, first trimester",ICD10CM,10,TRUE
10129,O41.142,"Placentitis, second trimester",ICD10CM,10,FALSE
10129,O41142,"Placentitis, second trimester",ICD10CM,10,TRUE
10130,O41.143,"Placentitis, third trimester",ICD10CM,10,FALSE
10130,O41143,"Placentitis, third trimester",ICD10CM,10,TRUE
10131,O41.149,"Placentitis, unspecified trimester",ICD10CM,10,FALSE
10131,O41149,"Placentitis, unspecified trimester",ICD10CM,10,TRUE
10132,O41.8X1,"Other specified disorders of amniotic fluid and membranes, first trimester",ICD10CM,10,FALSE
10132,O418X1,"Other specified disorders of amniotic fluid and membranes, first trimester",ICD10CM,10,TRUE
10133,O41.8X2,"Other specified disorders of amniotic fluid and membranes, second trimester",ICD10CM,10,FALSE
10133,O418X2,"Other specified disorders of amniotic fluid and membranes, second trimester",ICD10CM,10,TRUE
10134,O41.8X3,"Other specified disorders of amniotic fluid and membranes, third trimester",ICD10CM,10,FALSE
10134,O418X3,"Other specified disorders of amniotic fluid and membranes, third trimester",ICD10CM,10,TRUE
10135,O41.8X9,"Other specified disorders of amniotic fluid and membranes, unspecified trimester",ICD10CM,10,FALSE
10135,O418X9,"Other specified disorders of amniotic fluid and membranes, unspecified trimester",ICD10CM,10,TRUE
10136,O41.90,"Disorder of amniotic fluid and membranes, unspecified, unspecified trimester",ICD10CM,10,FALSE
10136,O4190,"Disorder of amniotic fluid and membranes, unspecified, unspecified trimester",ICD10CM,10,TRUE
10137,O41.91,"Disorder of amniotic fluid and membranes, unspecified, first trimester",ICD10CM,10,FALSE
10137,O4191,"Disorder of amniotic fluid and membranes, unspecified, first trimester",ICD10CM,10,TRUE
10138,O41.92,"Disorder of amniotic fluid and membranes, unspecified, second trimester",ICD10CM,10,FALSE
10138,O4192,"Disorder of amniotic fluid and membranes, unspecified, second trimester",ICD10CM,10,TRUE
10139,O41.93,"Disorder of amniotic fluid and membranes, unspecified, third trimester",ICD10CM,10,FALSE
10139,O4193,"Disorder of amniotic fluid and membranes, unspecified, third trimester",ICD10CM,10,TRUE
10140,O60.10,"Preterm labor with preterm delivery, unspecified trimester",ICD10CM,10,FALSE
10140,O6010,"Preterm labor with preterm delivery, unspecified trimester",ICD10CM,10,TRUE
10141,O60.12,Preterm labor second trimester with preterm delivery second trimester,ICD10CM,10,FALSE
10141,O6012,Preterm labor second trimester with preterm delivery second trimester,ICD10CM,10,TRUE
10142,O60.13,Preterm labor second trimester with preterm delivery third trimester,ICD10CM,10,FALSE
10142,O6013,Preterm labor second trimester with preterm delivery third trimester,ICD10CM,10,TRUE
10143,O60.14,Preterm labor third trimester with preterm delivery third trimester,ICD10CM,10,FALSE
10143,O6014,Preterm labor third trimester with preterm delivery third trimester,ICD10CM,10,TRUE
10144,O60.20,"Term delivery with preterm labor, unspecified trimester",ICD10CM,10,FALSE
10144,O6020,"Term delivery with preterm labor, unspecified trimester",ICD10CM,10,TRUE
10145,O60.22,"Term delivery with preterm labor, second trimester",ICD10CM,10,FALSE
10145,O6022,"Term delivery with preterm labor, second trimester",ICD10CM,10,TRUE
10146,O60.23,"Term delivery with preterm labor, third trimester",ICD10CM,10,FALSE
10146,O6023,"Term delivery with preterm labor, third trimester",ICD10CM,10,TRUE
10147,O64.0,Obstructed labor due to incomplete rotation of fetal head,ICD10CM,10,FALSE
10147,O640,Obstructed labor due to incomplete rotation of fetal head,ICD10CM,10,TRUE
10148,O64.1,Obstructed labor due to breech presentation,ICD10CM,10,FALSE
10148,O641,Obstructed labor due to breech presentation,ICD10CM,10,TRUE
10149,O64.2,Obstructed labor due to face presentation,ICD10CM,10,FALSE
10149,O642,Obstructed labor due to face presentation,ICD10CM,10,TRUE
10150,O64.3,Obstructed labor due to brow presentation,ICD10CM,10,FALSE
10150,O643,Obstructed labor due to brow presentation,ICD10CM,10,TRUE
10151,O64.4,Obstructed labor due to shoulder presentation,ICD10CM,10,FALSE
10151,O644,Obstructed labor due to shoulder presentation,ICD10CM,10,TRUE
10152,O64.5,Obstructed labor due to compound presentation,ICD10CM,10,FALSE
10152,O645,Obstructed labor due to compound presentation,ICD10CM,10,TRUE
10153,O64.8,Obstructed labor due to other malposition and malpresentation,ICD10CM,10,FALSE
10153,O648,Obstructed labor due to other malposition and malpresentation,ICD10CM,10,TRUE
10154,O64.9,"Obstructed labor due to malposition and malpresentation, unspecified",ICD10CM,10,FALSE
10154,O649,"Obstructed labor due to malposition and malpresentation, unspecified",ICD10CM,10,TRUE
10155,O69.0,Labor and delivery complicated by prolapse of cord,ICD10CM,10,FALSE
10155,O690,Labor and delivery complicated by prolapse of cord,ICD10CM,10,TRUE
10156,O69.1,"Labor and delivery complicated by cord around neck, with compression",ICD10CM,10,FALSE
10156,O691,"Labor and delivery complicated by cord around neck, with compression",ICD10CM,10,TRUE
10157,O69.2,"Labor and delivery complicated by other cord entanglement, with compression",ICD10CM,10,FALSE
10157,O692,"Labor and delivery complicated by other cord entanglement, with compression",ICD10CM,10,TRUE
10158,O69.3,Labor and delivery complicated by short cord,ICD10CM,10,FALSE
10158,O693,Labor and delivery complicated by short cord,ICD10CM,10,TRUE
10159,O69.4,Labor and delivery complicated by vasa previa,ICD10CM,10,FALSE
10159,O694,Labor and delivery complicated by vasa previa,ICD10CM,10,TRUE
10160,O69.5,Labor and delivery complicated by vascular lesion of cord,ICD10CM,10,FALSE
10160,O695,Labor and delivery complicated by vascular lesion of cord,ICD10CM,10,TRUE
10161,O69.81,"Labor and delivery complicated by cord around neck, without compression",ICD10CM,10,FALSE
10161,O6981,"Labor and delivery complicated by cord around neck, without compression",ICD10CM,10,TRUE
10162,O69.82,"Labor and delivery complicated by other cord entanglement, without compression",ICD10CM,10,FALSE
10162,O6982,"Labor and delivery complicated by other cord entanglement, without compression",ICD10CM,10,TRUE
10163,O69.89,Labor and delivery complicated by other cord complications,ICD10CM,10,FALSE
10163,O6989,Labor and delivery complicated by other cord complications,ICD10CM,10,TRUE
10164,O69.9,"Labor and delivery complicated by cord complication, unspecified",ICD10CM,10,FALSE
10164,O699,"Labor and delivery complicated by cord complication, unspecified",ICD10CM,10,TRUE
72374,199345002,Unstable lie with antenatal problem,SNOMED,SM,FALSE
72377,89700002,Shoulder girdle dystocia,SNOMED,SM,FALSE
72378,199414000,Outlet pelvic contraction with antenatal problem,SNOMED,SM,FALSE
72390,271372000,Obstetric non-purulent mastitis,SNOMED,SM,FALSE
72692,199384007,Prolapsed arm - delivered,SNOMED,SM,FALSE
72693,397949005,Poor fetal growth affecting management,SNOMED,SM,FALSE
72700,199788008,Locked twins with antenatal problem,SNOMED,SM,FALSE
72970,199418002,Mixed feto-pelvic disproportion - delivered,SNOMED,SM,FALSE
72973,42686001,Chromosomal abnormality in fetus affecting obstetrical care,SNOMED,SM,FALSE
73265,199775005,Deep transverse arrest with antenatal problem,SNOMED,SM,FALSE
73267,17532001,Breech malpresentation successfully converted to cephalic presentation,SNOMED,SM,FALSE
73268,12867002,Fetal distress affecting management of mother,SNOMED,SM,FALSE
73534,25749005,Disproportion between fetal head and pelvis,SNOMED,SM,FALSE
73538,199427001,Hydrocephalic disproportion - delivered,SNOMED,SM,FALSE
73824,199413006,Outlet pelvic contraction - delivered,SNOMED,SM,FALSE
74104,106009009,Fetal condition affecting obstetrical care of mother,SNOMED,SM,FALSE
74422,69217004,Outlet contraction of pelvis,SNOMED,SM,FALSE
74433,200374003,Obstetric breast abscess - delivered,SNOMED,SM,FALSE
74706,26224003,Failed attempted termination of pregnancy complicated by genital-pelvic infection,SNOMED,SM,FALSE
75015,80224003,Multiple gestation with one OR more fetal malpresentations,SNOMED,SM,FALSE
75605,14022007,"Fetal death, affecting management of mother",SNOMED,SM,FALSE
75608,199784005,Shoulder dystocia with antenatal problem,SNOMED,SM,FALSE
75882,199774009,Deep transverse arrest - delivered,SNOMED,SM,FALSE
76174,40096002,Major abnormality of bony pelvis,SNOMED,SM,FALSE
76482,16607004,Missed miscarriage,SNOMED,SM,FALSE
76487,1343000,Deep transverse arrest,SNOMED,SM,FALSE
76491,200383008,Obstetric non-purulent mastitis with antenatal complication,SNOMED,SM,FALSE
76750,199406006,Generally contracted pelvis with antenatal problem,SNOMED,SM,FALSE
76771,200385001,Obstetric non-purulent mastitis with postnatal complication,SNOMED,SM,FALSE
77052,199405005,Generally contracted pelvis - delivered,SNOMED,SM,FALSE
77335,66064007,Known OR suspected fetal abnormality affecting management of mother,SNOMED,SM,FALSE
77338,270498000,Malposition and malpresentation of fetus,SNOMED,SM,FALSE
77621,199409004,Inlet pelvic contraction - delivered,SNOMED,SM,FALSE
77939,275426009,Pelvic disproportion,SNOMED,SM,FALSE
