concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
3555546,337491000000105,Chronic kidney disease stage 3B,SNOMED,SM,FALSE
3556614,434421000124101,Hypertensive chronic kidney disease,SNOMED,SM,FALSE
3558295,709381000000100,Acute-on-chronic renal failure,SNOMED,SM,FALSE
3559375,834001000000101,Chronic kidney disease stage 1,SNOMED,SM,FALSE
3559376,834011000000104,Chronic kidney disease stage 2,SNOMED,SM,FALSE
3559377,834021000000105,Chronic kidney disease stage 3,SNOMED,SM,FALSE
3559378,834031000000107,Chronic kidney disease stage 4,SNOMED,SM,FALSE
3559379,834041000000103,Chronic kidney disease stage 5,SNOMED,SM,FALSE
3561143,949411000000101,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A1,SNOMED,SM,FALSE
3561144,949431000000109,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A2,SNOMED,SM,FALSE
3561145,949491000000105,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A3,SNOMED,SM,FALSE
3561146,949531000000105,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A1,SNOMED,SM,FALSE
3561147,949571000000107,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A2,SNOMED,SM,FALSE
3561148,949631000000106,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A3,SNOMED,SM,FALSE
3561149,949891000000108,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A1,SNOMED,SM,FALSE
3561150,949911000000106,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2,SNOMED,SM,FALSE
3561151,949931000000103,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3,SNOMED,SM,FALSE
3561152,950071000000105,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A1,SNOMED,SM,FALSE
3561153,950091000000109,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A2,SNOMED,SM,FALSE
3561154,950111000000104,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3,SNOMED,SM,FALSE
3561155,950191000000108,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1,SNOMED,SM,FALSE
3561156,950221000000101,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2,SNOMED,SM,FALSE
3561157,950241000000108,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3,SNOMED,SM,FALSE
3561158,950261000000109,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1,SNOMED,SM,FALSE
3561159,950301000000104,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2,SNOMED,SM,FALSE
3561160,950321000000108,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3,SNOMED,SM,FALSE
3564953,200451000000101,Chronic kidney disease stage 3,SNOMED,SM,FALSE
3566135,200441000000104,Chronic kidney disease stage 2,SNOMED,SM,FALSE
3577568,211941000000103,Chronic kidney disease stage 2,SNOMED,SM,FALSE
3577569,211961000000102,Chronic kidney disease stage 3,SNOMED,SM,FALSE
3577570,211981000000106,Chronic kidney disease stage 4,SNOMED,SM,FALSE
3577571,212001000000106,Chronic kidney disease stage 5,SNOMED,SM,FALSE
3577573,212011000000108,Chronic kidney disease stage 5,SNOMED,SM,FALSE
3579736,337041000000108,Chronic kidney disease stage 3A,SNOMED,SM,FALSE
3579737,337051000000106,Chronic kidney disease stage 3B,SNOMED,SM,FALSE
3579741,337481000000108,Chronic kidney disease stage 3A,SNOMED,SM,FALSE
4030520,236435004,End stage renal failure on dialysis,SNOMED,SM,FALSE
4125970,236436003,End stage renal failure with renal transplant,SNOMED,SM,FALSE
4128067,236433006,Acute-on-chronic renal failure,SNOMED,SM,FALSE
4128200,236434000,End stage renal failure untreated by renal replacement therapy,SNOMED,SM,FALSE
4145100,307532008,Acute-on-chronic renal impairment,SNOMED,SM,FALSE
4239804,57557005,Chronic milk alkali syndrome,SNOMED,SM,FALSE
4322556,425369003,Chronic progressive renal failure,SNOMED,SM,FALSE
35207671,I12.0,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,ICD10CM,10,FALSE
35207671,I120,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,ICD10CM,10,TRUE
35207672,I12.9,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",ICD10CM,10,FALSE
35207672,I129,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",ICD10CM,10,TRUE
35207673,I13.0,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",ICD10CM,10,FALSE
35207673,I130,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",ICD10CM,10,TRUE
35207674,I13.2,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",ICD10CM,10,FALSE
35207674,I132,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",ICD10CM,10,TRUE
35209274,N18.1,"Chronic kidney disease, stage 1",ICD10CM,10,FALSE
35209274,N181,"Chronic kidney disease, stage 1",ICD10CM,10,TRUE
35209275,N18.2,"Chronic kidney disease, stage 2 (mild)",ICD10CM,10,FALSE
35209275,N182,"Chronic kidney disease, stage 2 (mild)",ICD10CM,10,TRUE
35209276,N18.3,"Chronic kidney disease, stage 3 (moderate)",ICD10CM,10,FALSE
35209276,N183,"Chronic kidney disease, stage 3 (moderate)",ICD10CM,10,TRUE
35209277,N18.4,"Chronic kidney disease, stage 4 (severe)",ICD10CM,10,FALSE
35209277,N184,"Chronic kidney disease, stage 4 (severe)",ICD10CM,10,TRUE
35209278,N18.5,"Chronic kidney disease, stage 5",ICD10CM,10,FALSE
35209278,N185,"Chronic kidney disease, stage 5",ICD10CM,10,TRUE
35209279,N18.9,"Chronic kidney disease, unspecified",ICD10CM,10,FALSE
35209279,N189,"Chronic kidney disease, unspecified",ICD10CM,10,TRUE
36679002,776416004,"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome",SNOMED,SM,FALSE
36715491,721183009,Low alkaline phosphatase due to chronic kidney disease,SNOMED,SM,FALSE
36716184,722098007,Chronic kidney disease following donor nephrectomy,SNOMED,SM,FALSE
36716455,722467000,Chronic kidney disease due to traumatic loss of kidney,SNOMED,SM,FALSE
36716947,723190009,Chronic renal insufficiency,SNOMED,SM,FALSE
36717349,722150000,Chronic kidney disease due to systemic infection,SNOMED,SM,FALSE
36717534,722149000,Chronic kidney disease following excision of renal neoplasm,SNOMED,SM,FALSE
37017104,713313000,Chronic kidney disease mineral and bone disorder,SNOMED,SM,FALSE
37017813,714152005,Chronic kidney disease stage 5 on dialysis,SNOMED,SM,FALSE
37018761,714153000,Chronic kidney disease stage 5 with transplant,SNOMED,SM,FALSE
37018886,111411000119103,End stage renal disease due to hypertension,SNOMED,SM,FALSE
37019193,691421000119108,Anemia co-occurrent and due to chronic kidney disease stage 3,SNOMED,SM,FALSE
37395652,691411000119101,Anemia in chronic kidney disease stage 5,SNOMED,SM,FALSE
37398911,691401000119104,Anemia in chronic kidney disease stage 4,SNOMED,SM,FALSE
40317621,155856009,Renal failure: [chronic] or [end stage],SNOMED,SM,FALSE
40390443,191270002,Anemia secondary to chronic renal failure,SNOMED,SM,FALSE
40395140,197654000,Renal failure: [chronic] or [end stage],SNOMED,SM,FALSE
40395141,197655004,End stage renal failure,SNOMED,SM,FALSE
40395607,197755007,End stage renal failure,SNOMED,SM,FALSE
40478891,444271000,Erythropoietin resistance in anemia of chronic kidney disease,SNOMED,SM,FALSE
40535124,35533001,Chronic uremia,SNOMED,SM,FALSE
42872405,1801000119106,"Anemia, pre-end stage renal disease on erythropoietin protocol",SNOMED,SM,FALSE
43020437,153851000119106,Malignant hypertensive chronic kidney disease stage 5,SNOMED,SM,FALSE
43020455,285841000119104,Malignant hypertensive end stage renal disease,SNOMED,SM,FALSE
43020456,285871000119106,Malignant hypertensive chronic kidney disease stage 3,SNOMED,SM,FALSE
43020457,285881000119109,Malignant hypertensive chronic kidney disease stage 4,SNOMED,SM,FALSE
43021835,96731000119100,Hypertensive heart AND chronic kidney disease stage 3,SNOMED,SM,FALSE
43021836,96741000119109,Hypertensive heart AND chronic kidney disease stage 2,SNOMED,SM,FALSE
43021852,285831000119108,Malignant hypertensive chronic kidney disease,SNOMED,SM,FALSE
43021853,285851000119102,Malignant hypertensive chronic kidney disease stage 1,SNOMED,SM,FALSE
43021854,285861000119100,Malignant hypertensive chronic kidney disease stage 2,SNOMED,SM,FALSE
43021864,286371000119107,Malignant hypertensive end stage renal disease on dialysis,SNOMED,SM,FALSE
43531559,751000119104,Chronic kidney disease stage 1 due to type 2 diabetes mellitus,SNOMED,SM,FALSE
43531562,711000119100,Chronic kidney disease stage 5 due to type 2 diabetes mellitus,SNOMED,SM,FALSE
43531566,741000119101,Chronic kidney disease stage 2 due to type 2 diabetes mellitus,SNOMED,SM,FALSE
43531577,721000119107,Chronic kidney disease stage 4 due to type 2 diabetes mellitus,SNOMED,SM,FALSE
43531578,771000119108,Chronic kidney disease due to type 2 diabetes mellitus,SNOMED,SM,FALSE
43531653,731000119105,Chronic kidney disease stage 3 due to type 2 diabetes mellitus,SNOMED,SM,FALSE
44782429,104931000119100,Chronic kidney disease due to hypertension,SNOMED,SM,FALSE
44782689,129151000119102,Chronic kidney disease stage 4 due to hypertension,SNOMED,SM,FALSE
44782690,129161000119100,Chronic kidney disease stage 5 due to hypertension,SNOMED,SM,FALSE
44782691,129171000119106,Chronic kidney disease stage 3 due to hypertension,SNOMED,SM,FALSE
44782692,129181000119109,Chronic kidney disease stage 2 due to hypertension,SNOMED,SM,FALSE
44782703,117681000119102,Chronic kidney disease stage 1 due to hypertension,SNOMED,SM,FALSE
44782717,153891000119101,End stage renal disease on dialysis due to hypertension,SNOMED,SM,FALSE
44782728,15781000119107,Hypertensive heart AND chronic kidney disease with congestive heart failure,SNOMED,SM,FALSE
44782813,698810000,Hypertensive renal disease with end stage renal failure,SNOMED,SM,FALSE
44784621,8501000119104,Hypertensive heart and chronic kidney disease,SNOMED,SM,FALSE
44784637,96701000119107,Hypertensive heart AND chronic kidney disease on dialysis,SNOMED,SM,FALSE
44784638,96711000119105,Hypertensive heart AND chronic kidney disease stage 5,SNOMED,SM,FALSE
44784639,96721000119103,Hypertensive heart AND chronic kidney disease stage 4,SNOMED,SM,FALSE
44784640,96751000119106,Hypertensive heart AND chronic kidney disease stage 1,SNOMED,SM,FALSE
44792017,309861000000100,Chronic kidney disease stage 3A,SNOMED,SM,FALSE
44792018,309871000000107,Chronic kidney disease stage 3B,SNOMED,SM,FALSE
44792226,324121000000109,Chronic kidney disease stage 1 with proteinuria,SNOMED,SM,FALSE
44792227,324151000000104,Chronic kidney disease stage 1 without proteinuria,SNOMED,SM,FALSE
44792228,324181000000105,Chronic kidney disease stage 2 with proteinuria,SNOMED,SM,FALSE
44792229,324211000000106,Chronic kidney disease stage 2 without proteinuria,SNOMED,SM,FALSE
44792230,324251000000105,Chronic kidney disease stage 3 with proteinuria,SNOMED,SM,FALSE
44792231,324281000000104,Chronic kidney disease stage 3 without proteinuria,SNOMED,SM,FALSE
44792232,324311000000101,Chronic kidney disease stage 3A with proteinuria,SNOMED,SM,FALSE
44792249,324341000000100,Chronic kidney disease stage 3A without proteinuria,SNOMED,SM,FALSE
44792250,324371000000106,Chronic kidney disease stage 3B with proteinuria,SNOMED,SM,FALSE
44792251,324411000000105,Chronic kidney disease stage 3B without proteinuria,SNOMED,SM,FALSE
44792252,324441000000106,Chronic kidney disease stage 4 with proteinuria,SNOMED,SM,FALSE
44792253,324471000000100,Chronic kidney disease stage 4 without proteinuria,SNOMED,SM,FALSE
44792254,324501000000107,Chronic kidney disease stage 5 with proteinuria,SNOMED,SM,FALSE
44792255,324541000000105,Chronic kidney disease stage 5 without proteinuria,SNOMED,SM,FALSE
44819692,404.01,"Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44819692,40401,"Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44819693,404.03,"Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44819693,40403,"Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44819694,404.10,"Hypertensive heart and chronic kidney disease, benign, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44819694,40410,"Hypertensive heart and chronic kidney disease, benign, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44819695,404.11,"Hypertensive heart and chronic kidney disease, benign, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44819695,40411,"Hypertensive heart and chronic kidney disease, benign, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44819696,404.91,"Hypertensive heart and chronic kidney disease, unspecified, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44819696,40491,"Hypertensive heart and chronic kidney disease, unspecified, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44820856,404.13,"Hypertensive heart and chronic kidney disease, benign, with heart failure and chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44820856,40413,"Hypertensive heart and chronic kidney disease, benign, with heart failure and chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44820970,585.4,"Chronic kidney disease, Stage IV (severe)",ICD9CM,09,FALSE
44820970,5854,"Chronic kidney disease, Stage IV (severe)",ICD9CM,09,TRUE
44821950,404.92,"Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44821950,40492,"Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44824235,404.93,"Hypertensive heart and chronic kidney disease, unspecified, with heart failure and chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44824235,40493,"Hypertensive heart and chronic kidney disease, unspecified, with heart failure and chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44825426,403.01,"Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44825426,40301,"Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44827780,404,Hypertensive heart and chronic kidney disease,ICD9CM,09,FALSE
44827888,585.3,"Chronic kidney disease, Stage III (moderate)",ICD9CM,09,FALSE
44827888,5853,"Chronic kidney disease, Stage III (moderate)",ICD9CM,09,TRUE
44827889,585.6,End stage renal disease,ICD9CM,09,FALSE
44827889,5856,End stage renal disease,ICD9CM,09,TRUE
44828971,403.91,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44828971,40391,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44830172,585,Chronic kidney disease (CKD),ICD9CM,09,FALSE
44830173,585.2,"Chronic kidney disease, Stage II (mild)",ICD9CM,09,FALSE
44830173,5852,"Chronic kidney disease, Stage II (mild)",ICD9CM,09,TRUE
44831068,285.21,Anemia in chronic kidney disease,ICD9CM,09,FALSE
44831068,28521,Anemia in chronic kidney disease,ICD9CM,09,TRUE
44831231,403.11,"Hypertensive chronic kidney disease, benign, with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44831231,40311,"Hypertensive chronic kidney disease, benign, with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44831232,404.02,"Hypertensive heart and chronic kidney disease, malignant, without heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44831232,40402,"Hypertensive heart and chronic kidney disease, malignant, without heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44832367,403,Hypertensive chronic kidney disease,ICD9CM,09,FALSE
44832368,403.00,"Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44832368,40300,"Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44832369,404.00,"Hypertensive heart and chronic kidney disease, malignant, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44832369,40400,"Hypertensive heart and chronic kidney disease, malignant, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44833558,403.0,"Hypertensive chronic kidney disease, malignant",ICD9CM,09,FALSE
44833558,4030,"Hypertensive chronic kidney disease, malignant",ICD9CM,09,TRUE
44833559,404.0,"Hypertensive heart and chronic kidney disease, malignant",ICD9CM,09,FALSE
44833559,4040,"Hypertensive heart and chronic kidney disease, malignant",ICD9CM,09,TRUE
44833560,404.12,"Hypertensive heart and chronic kidney disease, benign, without heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,FALSE
44833560,40412,"Hypertensive heart and chronic kidney disease, benign, without heart failure and with chronic kidney disease stage V or end stage renal disease",ICD9CM,09,TRUE
44835922,403.10,"Hypertensive chronic kidney disease, benign, with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44835922,40310,"Hypertensive chronic kidney disease, benign, with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44835923,403.90,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44835923,40390,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44835924,404.90,"Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,FALSE
44835924,40490,"Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified",ICD9CM,09,TRUE
44836035,585.9,"Chronic kidney disease, unspecified",ICD9CM,09,FALSE
44836035,5859,"Chronic kidney disease, unspecified",ICD9CM,09,TRUE
44837191,585.1,"Chronic kidney disease, Stage I",ICD9CM,09,FALSE
44837191,5851,"Chronic kidney disease, Stage I",ICD9CM,09,TRUE
44837192,585.5,"Chronic kidney disease, Stage V",ICD9CM,09,FALSE
44837192,5855,"Chronic kidney disease, Stage V",ICD9CM,09,TRUE
45534123,N18.8,Other chronic renal failure,ICD10,10,FALSE
45534123,N188,Other chronic renal failure,ICD10,10,TRUE
45534171,O10.219,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45534171,O10219,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, unspecified trimester",ICD10CM,10,TRUE
45534172,O10.22,Pre-existing hypertensive chronic kidney disease complicating childbirth,ICD10CM,10,FALSE
45534172,O1022,Pre-existing hypertensive chronic kidney disease complicating childbirth,ICD10CM,10,TRUE
45539086,O10.23,Pre-existing hypertensive chronic kidney disease complicating the puerperium,ICD10CM,10,FALSE
45539086,O1023,Pre-existing hypertensive chronic kidney disease complicating the puerperium,ICD10CM,10,TRUE
45539087,O10.319,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45539087,O10319,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, unspecified trimester",ICD10CM,10,TRUE
45543164,I13.10,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",ICD10CM,10,FALSE
45543164,I1310,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",ICD10CM,10,TRUE
45543858,N18.3,"Chronic kidney disease, stage 3",ICD10,10,FALSE
45543858,N183,"Chronic kidney disease, stage 3",ICD10,10,TRUE
45547621,E10.22,Type 1 diabetes mellitus with diabetic chronic kidney disease,ICD10CM,10,FALSE
45547621,E1022,Type 1 diabetes mellitus with diabetic chronic kidney disease,ICD10CM,10,TRUE
45548653,N18.6,End stage renal disease,ICD10CM,10,FALSE
45548653,N186,End stage renal disease,ICD10CM,10,TRUE
45548697,O10.212,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, second trimester",ICD10CM,10,FALSE
45548697,O10212,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, second trimester",ICD10CM,10,TRUE
45552372,E08.22,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,ICD10CM,10,FALSE
45552372,E0822,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,ICD10CM,10,TRUE
45553437,N18.2,"Chronic kidney disease, stage 2",ICD10,10,FALSE
