concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
45537090,T8619,Other complication of kidney transplant,ICD10CM,10,TRUE
45546763,T86.10,Unspecified complication of kidney transplant,ICD10CM,10,FALSE
45546763,T8610,Unspecified complication of kidney transplant,ICD10CM,10,TRUE
45566477,Z94.0,Kidney transplant status,ICD10,10,FALSE
45566477,Z940,Kidney transplant status,ICD10,10,TRUE
45567828,N16.5,Renal tubulo-interstitial disorders in transplant rejection,ICD10,10,FALSE
45567828,N165,Renal tubulo-interstitial disorders in transplant rejection,ICD10,10,TRUE
45570776,T86.1,Kidney transplant failure and rejection,ICD10,10,FALSE
45570776,T861,Kidney transplant failure and rejection,ICD10,10,TRUE
45575625,T86.13,Kidney transplant infection,ICD10CM,10,FALSE
45575625,T8613,Kidney transplant infection,ICD10CM,10,TRUE
45595522,Z48.22,Encounter for aftercare following kidney transplant,ICD10CM,10,FALSE
45595522,Z4822,Encounter for aftercare following kidney transplant,ICD10CM,10,TRUE
45599829,T86.12,Kidney transplant failure,ICD10CM,10,FALSE
45599829,T8612,Kidney transplant failure,ICD10CM,10,TRUE
45609393,T86.11,Kidney transplant rejection,ICD10CM,10,FALSE
45609393,T8611,Kidney transplant rejection,ICD10CM,10,TRUE
45765975,703048006,Post-renal transplant vesicoureteric reflux,SNOMED,SM,FALSE
45768672,707148007,Recurrent post-transplant renal disease,SNOMED,SM,FALSE
46272953,711411006,Allotransplantation of kidney from beating heart cadaver,SNOMED,SM,FALSE
46272983,711446003,Transplantation of kidney regime,SNOMED,SM,FALSE
46273963,711413009,Allotransplantation of kidney from non-beating heart cadaver,SNOMED,SM,FALSE
