concept_id,concept_code,concept_name,codeset
4131442,126665005,Oropharyngeal mucositis,sore_throat
4226263,405737000,Pharyngitis,sore_throat
4110480,195709006,Pharyngolaryngitis,sore_throat
4147326,267102003,Sore throat symptom,sore_throat
4240728,58031004,Suppurative pharyngitis,sore_throat
4014329,10351008,Suppurative tonsillitis,sore_throat
4234533,90176007,Tonsillitis,sore_throat
4190176,39271004,Ulcerative pharyngitis,sore_throat
4031521,14465002,Ulcerative tonsillitis,sore_throat
4035987,1532007,Viral pharyngitis,sore_throat
4093292,186675001,Viral pharyngoconjunctivitis,sore_throat
4198240,51209006,Viral tonsillitis,sore_throat
437113,13791008,Asthenia,malaise_fatigue
765190,1.13E+12,Asthenia due to disease,malaise_fatigue
4093848,248278004,Attacks of weakness,malaise_fatigue
4158491,272036004,C/O - debility - malaise,malaise_fatigue
4223659,84229001,Fatigue,malaise_fatigue
4060217,161874006,Heavy feeling,malaise_fatigue
4059010,161873000,Heavy legs,malaise_fatigue
4272240,367391008,Malaise,malaise_fatigue
439926,271795006,Malaise and fatigue,malaise_fatigue
4214612,80449002,Muscle fatigue,malaise_fatigue
79908,26544005,Muscle weakness,malaise_fatigue
37017268,713514005,Muscle weakness of limb,malaise_fatigue
37017267,713512009,Muscle weakness of upper limb,malaise_fatigue
37017316,713568000,Occasionally tired,malaise_fatigue
4063119,17099003,Peripheral muscle fatigue,malaise_fatigue
4202045,51771007,Postviral fatigue syndrome,malaise_fatigue
4161600,373931001,Sensation of heaviness in limbs,malaise_fatigue
4074624,224960004,Tired,malaise_fatigue
4149857,267032009,Tired all the time,malaise_fatigue
4086973,248269005,Tired on least exertion,malaise_fatigue
4012382,162236007,Weakness present,malaise_fatigue
4038025,162307009,Aching headache,headache
42539583,735938006,Acute headache,headache
42538611,762353009,Acute headache due to traumatic injury of head,headache
4037891,162301005,Bilateral headache,headache
4158490,272027003,C/O - a headache,headache
373463,95658004,Cough headache syndrome,headache
43530760,5.71E+11,Daily headache,headache
37016725,712831003,Frequent headache,headache
4147325,267096005,Frontal headache,headache
4115407,301357006,Frontal sinus pain,headache
4036622,162299003,Generalized headache,headache
378253,25064002,Headache,headache
44790934,2.49E+14,Increased frequency of headaches,headache
37016721,712826000,Intermittent headache,headache
4103477,301356002,Maxillary sinus pain,headache
4036953,162310002,Morning headache,headache
4162234,398126006,Muscular headache,headache
4195951,44538002,Nasal headache,headache
43530648,1.21E+14,New daily persistent headache,headache
4140381,330007,Occipital headache,headache
3170444,1.91E+16,Occipital pain,headache
4315023,86925001,Ocular headache,headache
4170790,274306004,O/E -frontal sinus pain,headache
4170789,274305000,On examination - maxillary sinus pain,headache
40483832,445511002,Orthostatic headache,headache
4037300,162304002,Parietal headache,headache
4038026,162309007,Shooting headache,headache
4172302,4969004,Sinus headache,headache
4212985,41413006,Temporal headache,headache
376382,398057008,Tension-type headache,headache
4036624,162308004,Throbbing headache,headache
4012515,162211001,Viral headache,headache
4318397,95421005,Intercostal myalgia,myalgia
442752,68962001,Muscle pain,myalgia
4150130,279070004,Muscle tension pain,myalgia
4126064,288232008,Myalgia/myositis - ankle/foot,myalgia
4125938,288228002,Myalgia/myositis - forearm,myalgia
4121934,288229005,Myalgia/myositis - hand,myalgia
4125939,288231001,Myalgia/myositis - lower leg,myalgia
4125937,288225004,Myalgia/myositis - multiple,myalgia
4121935,288230000,Myalgia/myositis -pelvis/thigh,myalgia
4121597,288226003,Myalgia/myositis - shoulder,myalgia
4121598,288227007,Myalgia/myositis - upper arm,myalgia
4184119,298292009,Pain on movement of skeletal muscle,myalgia
4344370,240107001,Viral myalgia,myalgia
4155088,272028008,C/O - anosmia,loss_taste_smell
4158494,272041007,C/O - loss of taste sense,loss_taste_smell
44783807,697992008,Hemiageusia,loss_taste_smell
4289517,36955009,Loss of taste,loss_taste_smell
44782579,698002002,Loss of taste anterior two thirds of tongue,loss_taste_smell
45765564,702531002,Loss of taste posterior one third of tongue,loss_taste_smell
4064203,164056002,O/E-taste loss post 1/3 tongue,loss_taste_smell
4063199,164055003,On examination - taste loss anterior 2/3 tongue,loss_taste_smell
4059022,161940008,Breathless - mild exertion,respsxs
4059021,161939006,Breathless - moderate exertion,respsxs
4190875,390871002,Breathless - strenuous exertion,respsxs
3655952,870535009,Chronic dyspnea,respsxs
312437,267036007,Dyspnea,respsxs
4212233,57769004,Dyspnea after eating,respsxs
4060052,161941007,Dyspnea at rest,respsxs
3656669,1.20E+14,Dyspnea caused by Severe acute respiratory syndrome coronavirus 2,respsxs
4065915,17216000,"Dyspnea, class I",respsxs
4217021,72365000,"Dyspnea, class II",respsxs
4219335,39950000,"Dyspnea, class III",respsxs
4248284,73322006,"Dyspnea, class IV",respsxs
4066850,20112008,Dyspnea leaning over,respsxs
4263848,60845006,Dyspnea on exertion,respsxs
4091788,24921003,Dyspnea raising arms,respsxs
4144682,34560001,Expiratory dyspnea,respsxs
4047610,23141003,Gasping for breath,respsxs
4178416,297216006,Increasing breathlessness,respsxs
4097311,25209001,Inspiratory dyspnea,respsxs
44809070,8.52E+14,Minimal breathlessness,respsxs
4094132,248548009,Nocturnal dyspnea,respsxs
4060439,162890008,O/E - dyspnea,respsxs
4060445,162916002,O/E - tachypnea,respsxs
4244276,59265000,Paroxysmal dyspnea,respsxs
4206307,55442000,Paroxysmal nocturnal dyspnea,respsxs
4086811,248581005,Rapid shallow breathing,respsxs
4308377,390870001,Short of breath dressing/undressing,respsxs
317376,271823003,Tachypnea,respsxs
4253185,407588003,Unable to complete a sentence in one breath,respsxs
3656668,1.20E+14,Conjunctivitis due to disease caused by Severe acute respiratory syndrome coronavirus 2,covid_dx
439676,186747009,Coronavirus infection,covid_dx
37311061,840539006,COVID-19,covid_dx
4100065,27619001,Disease due to Coronaviridae,covid_dx
3656669,1.20E+14,Dyspnea caused by Severe acute respiratory syndrome coronavirus 2,covid_dx
3661885,1.20E+14,Fever caused by Severe acute respiratory syndrome coronavirus 2,covid_dx
37310286,1.24E+15,Infection of upper respiratory tract caused by Severe acute respiratory syndrome coronavirus 2,covid_dx
37310254,1.24E+15,Otitis media due to disease caused by Severe acute respiratory syndrome coronavirus 2,covid_dx
4091519,249519007,Diarrhea and vomiting,nausea_vomiting_diarrhea
4170302,275297005,"Diarrhea and vomiting, symptom",nausea_vomiting_diarrhea
4145808,267060006,Diarrhea symptom,nausea_vomiting_diarrhea
4104544,2919008,"Nausea, vomiting and diarrhea",nausea_vomiting_diarrhea
