"concept_id","concept_code","concept_name","vocabulary_id"
4063582,"201443009","Systemic sclerosis induced by drugs and chemicals","SNOMED"
40401370,"203786003","[X]Other forms of systemic sclerosis","SNOMED"
4049033,"206541009","Scleroderma in newborn","SNOMED"
4331739,"22784002","Linear scleroderma","SNOMED"
4128222,"236502006","Renal involvement in scleroderma","SNOMED"
4126439,"236503001","Acute scleroderma renal crisis","SNOMED"
4033497,"238936001","Sclerodermatomyositis","SNOMED"
4344162,"239902002","Scleroderma with organ / system involvement","SNOMED"
4343927,"239903007","Scleroderma with multisystem involvement","SNOMED"
4344404,"239904001","Juvenile scleroderma","SNOMED"
4344405,"239905000","Scleroderma variant","SNOMED"
40440148,"239908003","Linear morphea","SNOMED"
4347057,"239909006","Chemical-induced scleroderma","SNOMED"
4123191,"259925005","Polymyositis-scleroderma antibody","SNOMED"
40352976,"267874003","Scleroderma","SNOMED"
40353558,"268049000","Scleroderma (& [systemic sclerosis])","SNOMED"
4122176,"287005009","Scleroderma NOS","SNOMED"
4185187,"298285004","Systemic sclerosis with limited cutaneous involvement","SNOMED"
4103019,"299276009","Limited systemic sclerosis","SNOMED"
46270482,"322461000119108","Polyneuropathy due to systemic sclerosis","SNOMED"
4147604,"35719004","Dilated cardiomyopathy due to systemic sclerosis","SNOMED"
40556837,"372347001","Scleroderma species","SNOMED"
40551106,"372929001","Scleroderma","SNOMED"
4270880,"402481000","Porphyria-induced scleroderma","SNOMED"
4291432,"402712002","Occupational scleroderma","SNOMED"
4291433,"402713007","Cutaneous complication of systemic sclerosis","SNOMED"
4295306,"403514006","Scleroderma-associated calcinosis","SNOMED"
4299827,"403515007","Scleroderma-associated hypermelanosis","SNOMED"
4296511,"403516008","Scleroderma-associated telangiectasia","SNOMED"
4296512,"403517004","Scleroderma-associated nailfold telangiectasia","SNOMED"
4296513,"403518009","Scleroderma-associated necrotizing vasculitis","SNOMED"
4296514,"403519001","Scleroderma-associated poikiloderma","SNOMED"
4296515,"403520007","Scleroderma-associated nail dystrophy","SNOMED"
4295307,"403521006","Guttate morphea","SNOMED"
4296516,"403522004","Subcutaneous morphea","SNOMED"
4299828,"403523009","Disabling pansclerotic morphea of children","SNOMED"
4306512,"422590001","Sclerodermataceae","SNOMED"
44797177,"424881000000105","[X]Other forms of systemic sclerosis","SNOMED"
40483692,"443872005","Systemic sclerosis due to chemical","SNOMED"
40485046,"444133002","Progressive systemic sclerosis","SNOMED"
3519336,"509461000000100","Progressive systemic sclerosis","SNOMED"
4196974,"51156002","Coup de sabre scleroderma","SNOMED"
4268472,"63115005","Hypothyroidism due to systemic sclerosis","SNOMED"
3538241,"646861000000105","Scleroderma NOS","SNOMED"
3540277,"676951000000103","Unspecified circumscribed scleroderma","SNOMED"
3540311,"677511000000108","Circumscribed scleroderma NOS","SNOMED"
37119141,"724603009","Pediatric onset systemic sclerosis","SNOMED"
4326583,"7513007","Generalized morphea","SNOMED"
36674475,"774080007","Neonatal scleroderma","SNOMED"
3545815,"855841000000105","Renal involvement in scleroderma","SNOMED"
3545897,"857181000000104","Acute scleroderma renal crisis","SNOMED"
4336096,"86830003","Scleroderma aurantium","SNOMED"
4337524,"87442008","Pericarditis secondary to scleroderma","SNOMED"
134442,"89155008","Systemic sclerosis","SNOMED"
37397763,"89681000119101","Glomerulonephritis co-occurrent and due to scleroderma","SNOMED"
40651687,"90424004","Localized scleroderma","SNOMED"
44811612,"905371000000106","Polymyositis/scleroderma overlap syndrome","SNOMED"
